country_name,country_iso3code,year,indicator_value
Africa Eastern and Southern,AFE,2024,73.6999969482422
Africa Eastern and Southern,AFE,2023,73.370002746582
Africa Eastern and Southern,AFE,2022,73.0599975585938
Africa Eastern and Southern,AFE,2021,72.7200012207031
Africa Eastern and Southern,AFE,2020,72.9800033569336
Africa Eastern and Southern,AFE,2019,72.8000030517578
Africa Eastern and Southern,AFE,2018,71.6699981689453
Africa Eastern and Southern,AFE,2017,70.879997253418
Africa Eastern and Southern,AFE,2016,70.9599990844727
Africa Eastern and Southern,AFE,2015,70.2399978637695
Africa Eastern and Southern,AFE,2014,69.8300018310547
Africa Eastern and Southern,AFE,2013,69.370002746582
Africa Eastern and Southern,AFE,2012,68.5199966430664
Africa Eastern and Southern,AFE,2011,66.8300018310547
Africa Eastern and Southern,AFE,2010,64.7099990844727
Africa Eastern and Southern,AFE,2009,63.9599990844727
Africa Eastern and Southern,AFE,2008,63.2299995422363
Africa Eastern and Southern,AFE,2007,62.9700012207031
Africa Eastern and Southern,AFE,2006,61.9500007629395
Africa Eastern and Southern,AFE,2005,63.939998626709
Africa Eastern and Southern,AFE,2004,64.5699996948242
Africa Eastern and Southern,AFE,2003,64.3300018310547
Africa Eastern and Southern,AFE,2002,63.8400001525879
Africa Eastern and Southern,AFE,2001,63.1599998474121
Africa Eastern and Southern,AFE,2000,62.6699981689453
Africa Eastern and Southern,AFE,1999,62.1500015258789
Africa Eastern and Southern,AFE,1998,61.2700004577637
Africa Eastern and Southern,AFE,1997,61.060001373291
Africa Eastern and Southern,AFE,1996,60.3600006103516
Africa Eastern and Southern,AFE,1995,59.8699989318848
Africa Eastern and Southern,AFE,1994,59.3400001525879
Africa Eastern and Southern,AFE,1993,58.8800010681152
Africa Eastern and Southern,AFE,1992,58.4599990844727
Africa Eastern and Southern,AFE,1991,58.1800003051758
Africa Eastern and Southern,AFE,1990,58.1500015258789
Africa Eastern and Southern,AFE,1989,57.5999984741211
Africa Eastern and Southern,AFE,1988,57.25
Africa Eastern and Southern,AFE,1987,56.8499984741211
Africa Western and Central,AFW,2024,61.1699981689453
Africa Western and Central,AFW,2023,61.0299987792969
Africa Western and Central,AFW,2022,60.7799987792969
Africa Western and Central,AFW,2021,60.5099983215332
Africa Western and Central,AFW,2020,60.25
Africa Western and Central,AFW,2019,60.1399993896484
Africa Western and Central,AFW,2018,60.3499984741211
Africa Western and Central,AFW,2017,56.8800010681152
Africa Western and Central,AFW,2016,55.8699989318848
Africa Western and Central,AFW,2015,55.4099998474121
Africa Western and Central,AFW,2014,54.5400009155273
Africa Western and Central,AFW,2013,53.8400001525879
Africa Western and Central,AFW,2012,53
Africa Western and Central,AFW,2011,52.439998626709
Africa Western and Central,AFW,2010,51.3899993896484
Africa Western and Central,AFW,2009,50.8499984741211
Africa Western and Central,AFW,2008,50.75
Africa Western and Central,AFW,2007,50.2999992370605
Africa Western and Central,AFW,2006,52.2999992370605
Africa Western and Central,AFW,2005,51.6100006103516
Africa Western and Central,AFW,2004,51.4900016784668
Africa Western and Central,AFW,2003,50.1399993896484
Africa Western and Central,AFW,2002,49.560001373291
Africa Western and Central,AFW,2001,48.8199996948242
Africa Western and Central,AFW,2000,47.6199989318848
Africa Western and Central,AFW,1999,51.1500015258789
Africa Western and Central,AFW,1998,50.2900009155273
Africa Western and Central,AFW,1997,48.9099998474121
Africa Western and Central,AFW,1996,47.9000015258789
Africa Western and Central,AFW,1995,47.0400009155273
Africa Western and Central,AFW,1994,46.8600006103516
Africa Western and Central,AFW,1993,45.9799995422363
Africa Western and Central,AFW,1992,45.1399993896484
Africa Western and Central,AFW,1991,44.3499984741211
Africa Western and Central,AFW,1990,43.5400009155273
Africa Western and Central,AFW,1989,42.7599983215332
Africa Western and Central,AFW,1988,41.9599990844727
Africa Western and Central,AFW,1987,41.2799987792969
Africa Western and Central,AFW,1986,40.5099983215332
Africa Western and Central,AFW,1985,40.2299995422363
Arab World,ARB,2024,78.9899978637695
Arab World,ARB,2023,78.620002746582
Arab World,ARB,2022,78.2699966430664
Arab World,ARB,2021,77.870002746582
Arab World,ARB,2020,77.5599975585938
Arab World,ARB,2019,77.1500015258789
Arab World,ARB,2018,76.9100036621094
Arab World,ARB,2017,76.5899963378906
Arab World,ARB,2016,75.9199981689453
Arab World,ARB,2015,77.1500015258789
Arab World,ARB,2014,76.3099975585938
Arab World,ARB,2013,76.2200012207031
Arab World,ARB,2012,75.1699981689453
Arab World,ARB,2011,74.2900009155273
Arab World,ARB,2010,72.5599975585938
Arab World,ARB,2009,71.9499969482422
Arab World,ARB,2008,70.9000015258789
Arab World,ARB,2007,70.0400009155273
Arab World,ARB,2006,69.2099990844727
Arab World,ARB,2005,71.4300003051758
Arab World,ARB,2004,70.8600006103516
Arab World,ARB,2003,69.9899978637695
Arab World,ARB,2002,67.2900009155273
Arab World,ARB,2001,66.25
Arab World,ARB,2000,65.1600036621094
Arab World,ARB,1999,64.25
Arab World,ARB,1998,63.2799987792969
Arab World,ARB,1997,62.1800003051758
Arab World,ARB,1996,61.1800003051758
Arab World,ARB,1995,60.1699981689453
Arab World,ARB,1994,59.3300018310547
Arab World,ARB,1993,58.5299987792969
Arab World,ARB,1992,57.8499984741211
Arab World,ARB,1991,56.8699989318848
Arab World,ARB,1990,55.9700012207031
Arab World,ARB,1989,55
Arab World,ARB,1988,54.0900001525879
Arab World,ARB,1987,53.1599998474121
Arab World,ARB,1986,52.4300003051758
Arab World,ARB,1985,51.689998626709
Arab World,ARB,1984,50.9500007629395
Arab World,ARB,1983,50.2000007629395
Arab World,ARB,1982,50.0900001525879
Arab World,ARB,1981,49.3800010681152
Arab World,ARB,1980,48.8499984741211
Arab World,ARB,1979,48.3199996948242
Caribbean small states,CSS,2008,91.0199966430664
Caribbean small states,CSS,2007,90.75
Caribbean small states,CSS,2006,90.1500015258789
Caribbean small states,CSS,2005,89.9499969482422
Caribbean small states,CSS,2004,89.6500015258789
Caribbean small states,CSS,2003,89.4100036621094
Caribbean small states,CSS,2002,89.1500015258789
Caribbean small states,CSS,2001,88.879997253418
Caribbean small states,CSS,2000,88.620002746582
Caribbean small states,CSS,1999,88.3399963378906
Caribbean small states,CSS,1998,88.0500030517578
Caribbean small states,CSS,1997,87.7600021362305
Caribbean small states,CSS,1996,87.4700012207031
Caribbean small states,CSS,1995,87.1699981689453
Caribbean small states,CSS,1994,86.870002746582
Caribbean small states,CSS,1993,86.8099975585938
Central Europe and the Baltics,CEB,2024,99.5
Central Europe and the Baltics,CEB,2023,99.4899978637695
Central Europe and the Baltics,CEB,2022,99.4800033569336
Central Europe and the Baltics,CEB,2021,99.4700012207031
Central Europe and the Baltics,CEB,2020,99.4499969482422
Central Europe and the Baltics,CEB,2019,99.4400024414062
Central Europe and the Baltics,CEB,2018,99.4199981689453
Central Europe and the Baltics,CEB,2017,99.370002746582
Central Europe and the Baltics,CEB,2016,99.3499984741211
Central Europe and the Baltics,CEB,2015,99.3300018310547
Central Europe and the Baltics,CEB,2014,99.3099975585938
Central Europe and the Baltics,CEB,1994,98.5699996948242
Central Europe and the Baltics,CEB,1993,98.5199966430664
Central Europe and the Baltics,CEB,1992,98.4700012207031
Central Europe and the Baltics,CEB,1991,98.4199981689453
Central Europe and the Baltics,CEB,1990,98.3600006103516
Central Europe and the Baltics,CEB,1989,98.2900009155273
Central Europe and the Baltics,CEB,1988,98.2300033569336
Central Europe and the Baltics,CEB,1987,98.1500015258789
Central Europe and the Baltics,CEB,1986,98.1100006103516
Central Europe and the Baltics,CEB,1985,98.0800018310547
Central Europe and the Baltics,CEB,1984,98.0500030517578
Central Europe and the Baltics,CEB,1983,98.0100021362305
Central Europe and the Baltics,CEB,1982,97.9899978637695
Central Europe and the Baltics,CEB,1981,97.9700012207031
Early-demographic dividend,EAR,2024,82.0999984741211
Early-demographic dividend,EAR,2023,81.6800003051758
Early-demographic dividend,EAR,2022,81.2399978637695
Early-demographic dividend,EAR,2021,80.7099990844727
Early-demographic dividend,EAR,2020,80.3000030517578
Early-demographic dividend,EAR,2019,79.7900009155273
Early-demographic dividend,EAR,2018,79.6800003051758
Early-demographic dividend,EAR,2017,79.3300018310547
Early-demographic dividend,EAR,2016,79.0800018310547
Early-demographic dividend,EAR,2015,78.4100036621094
Early-demographic dividend,EAR,2014,77.5
Early-demographic dividend,EAR,2013,76.7099990844727
Early-demographic dividend,EAR,2012,76.0299987792969
Early-demographic dividend,EAR,2011,75.7600021362305
Early-demographic dividend,EAR,2010,75.3499984741211
Early-demographic dividend,EAR,2009,73.879997253418
Early-demographic dividend,EAR,2008,73.129997253418
Early-demographic dividend,EAR,2007,72.2799987792969
Early-demographic dividend,EAR,2006,71.3000030517578
Early-demographic dividend,EAR,2005,71.2900009155273
Early-demographic dividend,EAR,2004,71.2799987792969
Early-demographic dividend,EAR,2003,70.6100006103516
Early-demographic dividend,EAR,2002,69.6699981689453
Early-demographic dividend,EAR,2001,69.0100021362305
Early-demographic dividend,EAR,2000,68.4400024414062
Early-demographic dividend,EAR,1999,67.6900024414062
Early-demographic dividend,EAR,1998,66.9899978637695
Early-demographic dividend,EAR,1997,63.9900016784668
Early-demographic dividend,EAR,1996,63.2400016784668
Early-demographic dividend,EAR,1995,62.4799995422363
Early-demographic dividend,EAR,1994,61.6199989318848
Early-demographic dividend,EAR,1993,60.8199996948242
Early-demographic dividend,EAR,1992,59.9799995422363
Early-demographic dividend,EAR,1991,59.1199989318848
Early-demographic dividend,EAR,1990,58.4199981689453
Early-demographic dividend,EAR,1989,57.560001373291
Early-demographic dividend,EAR,1988,56.8699989318848
Early-demographic dividend,EAR,1987,56.1699981689453
Early-demographic dividend,EAR,1986,55.3199996948242
Early-demographic dividend,EAR,1985,54.689998626709
Early-demographic dividend,EAR,1984,54.060001373291
Early-demographic dividend,EAR,1983,53.25
Early-demographic dividend,EAR,1982,52.6399993896484
Early-demographic dividend,EAR,1981,52.0099983215332
Early-demographic dividend,EAR,1980,51.4099998474121
Early-demographic dividend,EAR,1979,50.810001373291
Early-demographic dividend,EAR,1978,50.2200012207031
Early-demographic dividend,EAR,1977,49.5800018310547
Early-demographic dividend,EAR,1976,48.9599990844727
Early-demographic dividend,EAR,1975,48.7299995422363
East Asia & Pacific,EAS,2024,96.6100006103516
East Asia & Pacific,EAS,2023,96.4899978637695
East Asia & Pacific,EAS,2022,96.3600006103516
East Asia & Pacific,EAS,2021,96.2200012207031
East Asia & Pacific,EAS,2020,96.0899963378906
East Asia & Pacific,EAS,2019,95.870002746582
East Asia & Pacific,EAS,2018,95.7300033569336
East Asia & Pacific,EAS,2017,95.6900024414062
East Asia & Pacific,EAS,2016,95.5
East Asia & Pacific,EAS,2015,95.3000030517578
East Asia & Pacific,EAS,2014,95.0899963378906
East Asia & Pacific,EAS,2013,94.620002746582
East Asia & Pacific,EAS,2012,94.5400009155273
East Asia & Pacific,EAS,2011,94.3000030517578
East Asia & Pacific,EAS,2010,94.0800018310547
East Asia & Pacific,EAS,2009,94.0899963378906
East Asia & Pacific,EAS,2008,93.8199996948242
East Asia & Pacific,EAS,2007,93.5100021362305
East Asia & Pacific,EAS,2006,92.370002746582
East Asia & Pacific,EAS,2005,92.0199966430664
East Asia & Pacific,EAS,2004,91.6800003051758
East Asia & Pacific,EAS,2003,91.3499984741211
East Asia & Pacific,EAS,2002,90.9800033569336
East Asia & Pacific,EAS,2001,90.629997253418
East Asia & Pacific,EAS,2000,90.3099975585938
East Asia & Pacific,EAS,1999,89.9499969482422
East Asia & Pacific,EAS,1998,89.629997253418
East Asia & Pacific,EAS,1997,89.2699966430664
East Asia & Pacific,EAS,1996,84.3000030517578
East Asia & Pacific,EAS,1995,83.8399963378906
East Asia & Pacific,EAS,1994,83.3000030517578
East Asia & Pacific,EAS,1993,82.7699966430664
East Asia & Pacific,EAS,1992,82.3300018310547
East Asia & Pacific,EAS,1991,81.8399963378906
East Asia & Pacific,EAS,1990,81.3300018310547
East Asia & Pacific,EAS,1989,80.7600021362305
East Asia & Pacific,EAS,1988,80.1399993896484
East Asia & Pacific,EAS,1987,76.4100036621094
East Asia & Pacific,EAS,1986,75.2600021362305
East Asia & Pacific,EAS,1985,74.4300003051758
East Asia & Pacific,EAS,1984,73.5100021362305
East Asia & Pacific,EAS,1983,72.5299987792969
East Asia & Pacific,EAS,1982,71.6100006103516
East Asia & Pacific,EAS,1981,70.6399993896484
East Asia & Pacific,EAS,1980,69.6100006103516
East Asia & Pacific,EAS,1979,68.5199966430664
East Asia & Pacific,EAS,1978,67.2900009155273
East Asia & Pacific,EAS,1977,66.1999969482422
East Asia & Pacific,EAS,1976,65.9899978637695
East Asia & Pacific (excluding high income),EAP,2024,96.8499984741211
East Asia & Pacific (excluding high income),EAP,2023,96.7200012207031
East Asia & Pacific (excluding high income),EAP,2022,96.5899963378906
East Asia & Pacific (excluding high income),EAP,2021,96.4499969482422
East Asia & Pacific (excluding high income),EAP,2020,96.3099975585938
East Asia & Pacific (excluding high income),EAP,2019,96.0999984741211
East Asia & Pacific (excluding high income),EAP,2018,95.9499969482422
East Asia & Pacific (excluding high income),EAP,2017,95.9300003051758
East Asia & Pacific (excluding high income),EAP,2016,95.7399978637695
East Asia & Pacific (excluding high income),EAP,2015,95.5400009155273
East Asia & Pacific (excluding high income),EAP,2014,95.3399963378906
East Asia & Pacific (excluding high income),EAP,2013,94.9300003051758
East Asia & Pacific (excluding high income),EAP,2012,94.8600006103516
East Asia & Pacific (excluding high income),EAP,2011,94.629997253418
East Asia & Pacific (excluding high income),EAP,2010,94.4100036621094
East Asia & Pacific (excluding high income),EAP,2009,94.3600006103516
East Asia & Pacific (excluding high income),EAP,2008,94.0800018310547
East Asia & Pacific (excluding high income),EAP,2007,93.7799987792969
East Asia & Pacific (excluding high income),EAP,2006,92.5699996948242
East Asia & Pacific (excluding high income),EAP,2005,92.2200012207031
East Asia & Pacific (excluding high income),EAP,2004,91.9000015258789
East Asia & Pacific (excluding high income),EAP,2003,91.5800018310547
East Asia & Pacific (excluding high income),EAP,2002,91.2399978637695
East Asia & Pacific (excluding high income),EAP,2001,90.8899993896484
East Asia & Pacific (excluding high income),EAP,2000,90.5500030517578
East Asia & Pacific (excluding high income),EAP,1999,90.1800003051758
East Asia & Pacific (excluding high income),EAP,1998,89.879997253418
East Asia & Pacific (excluding high income),EAP,1997,89.5100021362305
East Asia & Pacific (excluding high income),EAP,1996,83.9300003051758
East Asia & Pacific (excluding high income),EAP,1995,83.4300003051758
East Asia & Pacific (excluding high income),EAP,1994,82.870002746582
East Asia & Pacific (excluding high income),EAP,1993,82.3099975585938
East Asia & Pacific (excluding high income),EAP,1992,81.8199996948242
East Asia & Pacific (excluding high income),EAP,1991,81.2900009155273
East Asia & Pacific (excluding high income),EAP,1990,80.7300033569336
East Asia & Pacific (excluding high income),EAP,1989,80.0999984741211
East Asia & Pacific (excluding high income),EAP,1988,79.4199981689453
East Asia & Pacific (excluding high income),EAP,1987,75.2200012207031
East Asia & Pacific (excluding high income),EAP,1986,74
East Asia & Pacific (excluding high income),EAP,1985,73.0800018310547
East Asia & Pacific (excluding high income),EAP,1984,72.0599975585938
East Asia & Pacific (excluding high income),EAP,1983,70.9800033569336
East Asia & Pacific (excluding high income),EAP,1982,69.9700012207031
East Asia & Pacific (excluding high income),EAP,1981,68.9199981689453
East Asia & Pacific (excluding high income),EAP,1980,67.7799987792969
East Asia & Pacific (excluding high income),EAP,1979,66.5699996948242
East Asia & Pacific (excluding high income),EAP,1978,65.2200012207031
East Asia & Pacific (excluding high income),EAP,1977,64.0299987792969
East Asia & Pacific (excluding high income),EAP,1976,63.8600006103516
East Asia & Pacific (IDA & IBRD countries),TEA,2024,96.8099975585938
East Asia & Pacific (IDA & IBRD countries),TEA,2023,96.6800003051758
East Asia & Pacific (IDA & IBRD countries),TEA,2022,96.5500030517578
East Asia & Pacific (IDA & IBRD countries),TEA,2021,96.4100036621094
East Asia & Pacific (IDA & IBRD countries),TEA,2020,96.2699966430664
East Asia & Pacific (IDA & IBRD countries),TEA,2019,96.0500030517578
East Asia & Pacific (IDA & IBRD countries),TEA,2018,95.9000015258789
East Asia & Pacific (IDA & IBRD countries),TEA,2017,95.879997253418
East Asia & Pacific (IDA & IBRD countries),TEA,2016,95.6900024414062
East Asia & Pacific (IDA & IBRD countries),TEA,2015,95.4899978637695
East Asia & Pacific (IDA & IBRD countries),TEA,2014,95.2799987792969
East Asia & Pacific (IDA & IBRD countries),TEA,2013,94.870002746582
East Asia & Pacific (IDA & IBRD countries),TEA,2012,94.7900009155273
East Asia & Pacific (IDA & IBRD countries),TEA,2011,94.5699996948242
East Asia & Pacific (IDA & IBRD countries),TEA,2010,94.3399963378906
East Asia & Pacific (IDA & IBRD countries),TEA,2009,94.2900009155273
East Asia & Pacific (IDA & IBRD countries),TEA,2008,94.0100021362305
East Asia & Pacific (IDA & IBRD countries),TEA,2007,93.6999969482422
East Asia & Pacific (IDA & IBRD countries),TEA,2006,92.4800033569336
East Asia & Pacific (IDA & IBRD countries),TEA,2005,92.120002746582
East Asia & Pacific (IDA & IBRD countries),TEA,2004,91.7900009155273
East Asia & Pacific (IDA & IBRD countries),TEA,2003,91.4700012207031
East Asia & Pacific (IDA & IBRD countries),TEA,2002,91.120002746582
East Asia & Pacific (IDA & IBRD countries),TEA,2001,90.7699966430664
East Asia & Pacific (IDA & IBRD countries),TEA,2000,90.4300003051758
East Asia & Pacific (IDA & IBRD countries),TEA,1999,90.0500030517578
East Asia & Pacific (IDA & IBRD countries),TEA,1998,89.7399978637695
East Asia & Pacific (IDA & IBRD countries),TEA,1997,89.370002746582
East Asia & Pacific (IDA & IBRD countries),TEA,1996,83.7099990844727
East Asia & Pacific (IDA & IBRD countries),TEA,1995,83.1999969482422
East Asia & Pacific (IDA & IBRD countries),TEA,1994,82.629997253418
East Asia & Pacific (IDA & IBRD countries),TEA,1993,82.0599975585938
East Asia & Pacific (IDA & IBRD countries),TEA,1992,81.5699996948242
East Asia & Pacific (IDA & IBRD countries),TEA,1991,81.0299987792969
East Asia & Pacific (IDA & IBRD countries),TEA,1990,80.4599990844727
East Asia & Pacific (IDA & IBRD countries),TEA,1989,79.8199996948242
East Asia & Pacific (IDA & IBRD countries),TEA,1988,79.129997253418
East Asia & Pacific (IDA & IBRD countries),TEA,1987,74.879997253418
East Asia & Pacific (IDA & IBRD countries),TEA,1986,73.6399993896484
East Asia & Pacific (IDA & IBRD countries),TEA,1985,72.7099990844727
East Asia & Pacific (IDA & IBRD countries),TEA,1984,71.6699981689453
East Asia & Pacific (IDA & IBRD countries),TEA,1983,70.5800018310547
East Asia & Pacific (IDA & IBRD countries),TEA,1982,69.5500030517578
East Asia & Pacific (IDA & IBRD countries),TEA,1981,68.4800033569336
East Asia & Pacific (IDA & IBRD countries),TEA,1980,67.3300018310547
East Asia & Pacific (IDA & IBRD countries),TEA,1979,66.1100006103516
East Asia & Pacific (IDA & IBRD countries),TEA,1978,64.7300033569336
East Asia & Pacific (IDA & IBRD countries),TEA,1977,63.5299987792969
East Asia & Pacific (IDA & IBRD countries),TEA,1976,63.3499984741211
Europe & Central Asia,ECS,2023,98.7699966430664
Europe & Central Asia,ECS,2022,98.75
Europe & Central Asia,ECS,2021,98.7399978637695
Europe & Central Asia,ECS,2020,98.6100006103516
Europe & Central Asia,ECS,2019,98.5699996948242
Europe & Central Asia,ECS,2018,98.5
Europe & Central Asia,ECS,2017,98.4100036621094
Europe & Central Asia,ECS,2016,98.3300018310547
Europe & Central Asia,ECS,2015,98.2699966430664
Europe & Central Asia,ECS,2014,98.2200012207031
Europe & Central Asia,ECS,2013,98.1800003051758
Europe & Central Asia,ECS,2012,98.120002746582
Europe & Central Asia,ECS,2011,98.0199966430664
Europe & Central Asia,ECS,2010,97.870002746582
Europe & Central Asia,ECS,2009,97.7099990844727
Europe & Central Asia,ECS,2008,97.4499969482422
Europe & Central Asia,ECS,2007,97.3300018310547
Europe & Central Asia,ECS,2006,97.25
Europe & Central Asia,ECS,2005,97.1900024414062
Europe & Central Asia,ECS,2004,97.0699996948242
Europe & Central Asia,ECS,2003,96.9899978637695
Europe & Central Asia,ECS,2002,96.9000015258789
Europe & Central Asia,ECS,2000,96.6399993896484
Europe & Central Asia,ECS,1999,96.5400009155273
Europe & Central Asia,ECS,1998,96.4199981689453
Europe & Central Asia,ECS,1997,96.2600021362305
Europe & Central Asia,ECS,1996,96.129997253418
Europe & Central Asia,ECS,1995,95.9499969482422
Europe & Central Asia,ECS,1994,95.8000030517578
Europe & Central Asia (excluding high income),ECA,2024,99.0199966430664
Europe & Central Asia (excluding high income),ECA,2023,98.9599990844727
Europe & Central Asia (excluding high income),ECA,2022,98.9100036621094
Europe & Central Asia (excluding high income),ECA,2021,98.870002746582
Europe & Central Asia (excluding high income),ECA,2020,98.8300018310547
Europe & Central Asia (excluding high income),ECA,2019,98.8000030517578
Europe & Central Asia (excluding high income),ECA,2018,98.6600036621094
Europe & Central Asia (excluding high income),ECA,2017,98.5899963378906
Europe & Central Asia (excluding high income),ECA,2016,98.4800033569336
Europe & Central Asia (excluding high income),ECA,2015,98.3600006103516
Europe & Central Asia (excluding high income),ECA,2014,98.2900009155273
Europe & Central Asia (excluding high income),ECA,2013,98.2099990844727
Europe & Central Asia (excluding high income),ECA,2012,98.129997253418
Europe & Central Asia (excluding high income),ECA,2011,97.870002746582
Europe & Central Asia (excluding high income),ECA,2010,97.4199981689453
Europe & Central Asia (excluding high income),ECA,2009,96.8499984741211
Europe & Central Asia (excluding high income),ECA,2008,96.0199966430664
Europe & Central Asia (excluding high income),ECA,2007,95.9000015258789
Europe & Central Asia (excluding high income),ECA,2006,95.7300033569336
Europe & Central Asia (excluding high income),ECA,2005,95.8399963378906
Europe & Central Asia (excluding high income),ECA,2004,95.5599975585938
Europe & Central Asia (excluding high income),ECA,2003,95.4599990844727
Europe & Central Asia (excluding high income),ECA,2002,95.3300018310547
Europe & Central Asia (excluding high income),ECA,2001,95.1800003051758
Europe & Central Asia (excluding high income),ECA,2000,95.0299987792969
Europe & Central Asia (excluding high income),ECA,1999,94.6699981689453
Europe & Central Asia (excluding high income),ECA,1998,94.4599990844727
Europe & Central Asia (excluding high income),ECA,1997,94.1600036621094
Europe & Central Asia (excluding high income),ECA,1996,93.9599990844727
Europe & Central Asia (excluding high income),ECA,1995,93.6399993896484
Europe & Central Asia (excluding high income),ECA,1994,93.4300003051758
Europe & Central Asia (excluding high income),ECA,1993,93.2200012207031
Europe & Central Asia (excluding high income),ECA,1992,93.0100021362305
Europe & Central Asia (excluding high income),ECA,1991,92.7699966430664
Europe & Central Asia (excluding high income),ECA,1990,92.5199966430664
Europe & Central Asia (excluding high income),ECA,1989,92.2799987792969
Europe & Central Asia (excluding high income),ECA,1988,92.1800003051758
Europe & Central Asia (IDA & IBRD countries),TEC,2024,99.3899993896484
Europe & Central Asia (IDA & IBRD countries),TEC,2023,99.3600006103516
Europe & Central Asia (IDA & IBRD countries),TEC,2022,99.3300018310547
Europe & Central Asia (IDA & IBRD countries),TEC,2021,99.3099975585938
Europe & Central Asia (IDA & IBRD countries),TEC,2020,99.2900009155273
Europe & Central Asia (IDA & IBRD countries),TEC,2019,99.2699966430664
Europe & Central Asia (IDA & IBRD countries),TEC,2018,99.1999969482422
Europe & Central Asia (IDA & IBRD countries),TEC,2017,99.0899963378906
Europe & Central Asia (IDA & IBRD countries),TEC,2016,99.0299987792969
Europe & Central Asia (IDA & IBRD countries),TEC,2015,98.9700012207031
Europe & Central Asia (IDA & IBRD countries),TEC,2014,98.9199981689453
Europe & Central Asia (IDA & IBRD countries),TEC,2013,98.879997253418
Europe & Central Asia (IDA & IBRD countries),TEC,2012,98.8399963378906
Europe & Central Asia (IDA & IBRD countries),TEC,2011,98.6999969482422
Europe & Central Asia (IDA & IBRD countries),TEC,2010,98.4800033569336
Europe & Central Asia (IDA & IBRD countries),TEC,2009,98.1999969482422
Europe & Central Asia (IDA & IBRD countries),TEC,2008,97.75
Europe & Central Asia (IDA & IBRD countries),TEC,2007,97.6500015258789
Europe & Central Asia (IDA & IBRD countries),TEC,2006,97.5699996948242
Europe & Central Asia (IDA & IBRD countries),TEC,2005,97.620002746582
Europe & Central Asia (IDA & IBRD countries),TEC,2004,97.4800033569336
Europe & Central Asia (IDA & IBRD countries),TEC,2003,97.4300003051758
Europe & Central Asia (IDA & IBRD countries),TEC,2002,97.3600006103516
Europe & Central Asia (IDA & IBRD countries),TEC,2001,97.2799987792969
Europe & Central Asia (IDA & IBRD countries),TEC,2000,97.2099990844727
Europe & Central Asia (IDA & IBRD countries),TEC,1999,97.0199966430664
Europe & Central Asia (IDA & IBRD countries),TEC,1998,96.9400024414062
Europe & Central Asia (IDA & IBRD countries),TEC,1997,96.629997253418
Europe & Central Asia (IDA & IBRD countries),TEC,1996,96.4899978637695
Europe & Central Asia (IDA & IBRD countries),TEC,1995,96.3000030517578
Europe & Central Asia (IDA & IBRD countries),TEC,1994,96.1399993896484
Europe & Central Asia (IDA & IBRD countries),TEC,1993,95.9899978637695
Europe & Central Asia (IDA & IBRD countries),TEC,1992,95.8399963378906
Europe & Central Asia (IDA & IBRD countries),TEC,1991,95.6699981689453
Europe & Central Asia (IDA & IBRD countries),TEC,1990,95.5100021362305
Europe & Central Asia (IDA & IBRD countries),TEC,1989,95.3300018310547
Europe & Central Asia (IDA & IBRD countries),TEC,1988,95.2300033569336
Europe & Central Asia (IDA & IBRD countries),TEC,1987,95.0299987792969
Europe & Central Asia (IDA & IBRD countries),TEC,1986,94.8499984741211
Europe & Central Asia (IDA & IBRD countries),TEC,1985,94.6600036621094
Europe & Central Asia (IDA & IBRD countries),TEC,1984,94.4800033569336
Europe & Central Asia (IDA & IBRD countries),TEC,1983,93.6100006103516
Heavily indebted poor countries (HIPC),HPC,2024,66.629997253418
Heavily indebted poor countries (HIPC),HPC,2023,66.3000030517578
Heavily indebted poor countries (HIPC),HPC,2022,65.870002746582
Heavily indebted poor countries (HIPC),HPC,2021,65.4199981689453
Heavily indebted poor countries (HIPC),HPC,2020,64.9599990844727
Heavily indebted poor countries (HIPC),HPC,2019,64.7099990844727
Heavily indebted poor countries (HIPC),HPC,2018,64.5400009155273
Heavily indebted poor countries (HIPC),HPC,2017,62.5800018310547
Heavily indebted poor countries (HIPC),HPC,2016,61.4599990844727
Heavily indebted poor countries (HIPC),HPC,2015,60.8499984741211
Heavily indebted poor countries (HIPC),HPC,2014,60.2700004577637
Heavily indebted poor countries (HIPC),HPC,2013,59.7400016784668
Heavily indebted poor countries (HIPC),HPC,2012,58.6699981689453
Heavily indebted poor countries (HIPC),HPC,2011,57.2900009155273
Heavily indebted poor countries (HIPC),HPC,2010,55.060001373291
Heavily indebted poor countries (HIPC),HPC,2009,54.0400009155273
Heavily indebted poor countries (HIPC),HPC,2008,53.8199996948242
Heavily indebted poor countries (HIPC),HPC,2007,53.5200004577637
Heavily indebted poor countries (HIPC),HPC,2006,52.1199989318848
Heavily indebted poor countries (HIPC),HPC,2005,53.7799987792969
Heavily indebted poor countries (HIPC),HPC,2004,53.5299987792969
Heavily indebted poor countries (HIPC),HPC,2003,52.9900016784668
Heavily indebted poor countries (HIPC),HPC,2002,52.4500007629395
Heavily indebted poor countries (HIPC),HPC,2001,51.7299995422363
Heavily indebted poor countries (HIPC),HPC,2000,50.9099998474121
Heavily indebted poor countries (HIPC),HPC,1999,49.9199981689453
Heavily indebted poor countries (HIPC),HPC,1998,49.0999984741211
Heavily indebted poor countries (HIPC),HPC,1997,48.6300010681152
Heavily indebted poor countries (HIPC),HPC,1996,47.9900016784668
Heavily indebted poor countries (HIPC),HPC,1995,47.5400009155273
Heavily indebted poor countries (HIPC),HPC,1994,47.25
