university_id,university_name,year,world_rank,national_rank,overall_score,country,region,city,university_type,academic_reputation_score,employer_reputation_score,citations_score,publications_count,citations_count,citations_per_faculty,h_index,research_output_score,research_productivity_index,subject_field,total_students,international_students_count,international_student_ratio,faculty_count,faculty_to_student_ratio,gender_ratio,female_percentage,male_percentage,degree_level,undergraduate_count,postgraduate_count,country_avg_rank,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_citations,country_avg_international_ratio
1102,Loyola Marymount University,2025,1523,246,24.8685,United States,North America,United States,Private,32.78116194,30.12413927,31.53434375,1673,17407,30.37945539,161,32.2,2.92,Life Sciences & Medicine,9205,920,10,573,16.06457243,51:49:00,51.33845991,48.66154009,Undergraduate & Postgraduate,7433,1772,664.44,260,1,45.11,29.52,34.2,16.34
1103,Loyola University Chicago,2017,701,178,28.5,United States,North America,Chicago,Private,27.38325739,27.71907633,25.96882459,66,767,15.33148997,27,26.7,1.32,Natural Sciences,15.564,726,4664.61064,50,12,59:41:00,58.87357377,41.12642623,Undergraduate & Postgraduate,11,5,378.68,209,1,45.95,44.98,45.21,139.8
1103,Loyola University Chicago,2018,775.5,189,29.7,United States,North America,Chicago,Private,27.7146156,29.49948369,31.35361219,159,1713,34.26717021,41,29.5,3.18,Engineering & Technology,15.564,726,4664.61064,50,12,52:48:00,52.08066518,47.91933482,Undergraduate & Postgraduate,9,7,422.67,219,1,46.41,46.44,45.96,112.72
1103,Loyola University Chicago,2019,900.5,206,28.4,United States,North America,Chicago,Private,26.01437182,28.70977756,30.71543937,126,1050,21.00746152,35,28.4,2.52,Life Sciences & Medicine,15.564,726,4664.61064,50,12,46:54:00,45.6405257,54.3594743,Undergraduate & Postgraduate,9,7,431.42,229,1,44.48,45.06,44.04,88.07
1103,Loyola University Chicago,2020,775.5,190,44.5,United States,North America,Chicago,Private,34.23538518,40.18582574,48.12180485,160,1581,31.61278868,44,41.2,3.2,Engineering & Technology,15.564,726,4664.61064,50,12,40 : 60,39.62984515,60.37015485,Undergraduate & Postgraduate,11,5,458.79,229,1,45.59,45.51,45.31,81.75
1103,Loyola University Chicago,2021,900.5,199,41,United States,North America,Chicago,Private,43.10615352,40.54023416,42.56277056,151,1342,26.84345867,29,42.8,3.02,Social Sciences & Management,15.564,726,4664.61064,50,12,54:46:00,53.89361396,46.10638604,Undergraduate & Postgraduate,13,3,492.25,237,1,44.73,44.34,44.76,78.92
1103,Loyola University Chicago,2022,900.5,178,45.8,United States,North America,Chicago,Private,47.14816027,40.60844564,55.97304907,201,1749,34.98748501,39,51.6,4.02,Engineering & Technology,15.564,726,4664.61064,50,12,44:56:00,43.83916591,56.16083409,Undergraduate & Postgraduate,12,4,563.63,249,1,44.6,44.17,44.61,75.31
1103,Loyola University Chicago,2023,862,174,52.1,United States,North America,Chicago,Private,8,19.1,9.8,3427,5778,4.242122638,76,8.9,2.52,Social Sciences & Management,25371,6909,27.23012275,1362,18.6277533,48:52:00,48.07089029,51.92910971,Undergraduate & Postgraduate,14394,10977,646.76,264,1,44.35,28.72,37.03,16.54
1103,Loyola University Chicago,2024,925.5,179,51.4,United States,North America,Chicago,Private,8.7,29.6,8,6308,11838,6.433604463,101,8.4,3.43,Social Sciences & Management,20241,5172,25.55170147,1840,11.00054348,59:41:00,58.62685754,41.37314246,Undergraduate & Postgraduate,15486,4755,629.21,256,1,44.21,29.31,36,15.65
1103,Loyola University Chicago,2025,1100.5,184,47.4,United States,Americas,Chicago,Private,8.5,17.3,7,13925,22798,7.460120784,165,7.8,4.56,Engineering & Technology,24378,6898,28.29479128,3056,7.977094241,48:52:00,48.22981088,51.77018912,Undergraduate & Postgraduate,19308,5070,664.44,260,1,45.11,29.52,34.2,16.34
1103,Loyola University Chicago,2026,1100.5,136,49.8,United States of America,Americas,Chicago,Private not for Profit,12.2,21.2,12.6,5376,19990,14.12750448,148,12.4,3.8,Arts & Humanities,20765,3606,17.36789007,1415,14.67491166,46:54:00,46.44612831,53.55387169,Undergraduate & Postgraduate,13709,7056,647.61,192,1,48.68,29.74,38.11,19.26
1104,Lublin University of Technology,2025,1508,43,25.0485,Poland,Europe,Poland,Public,23.5606101,29.25241773,26.08007605,1089,7228,15.74713784,81,24.8,2.37,Life Sciences & Medicine,7124,997,14,459,15.52069717,28 : 72,28,72,Undergraduate & Postgraduate,5313,1811,1206.26,52,258,33,21.59,17.81,11.59
1104,Lublin University of Technology,2026,1585,44,25.75,Poland,Europe,Poland,Public,6.9,3,8.9,1024,2720,5.812059575,50,7.9,2.19,Engineering & Technology,6721,874,13,468,14.36111111,27 : 73,27,73,Undergraduate & Postgraduate,5063,1658,1260.32,53,271,34.35,23.47,21.97,11.88
1105,Lucian Blaga University of Sibiu,2022,1201,7,14.8625,Romania,Europe,Sibiu,Public,17.66175905,12.16937563,13.03954623,458,10805,13.59136668,111,15.4,0.58,Arts & Humanities,12174,302,2.480696566,795,17,62:38:00,62,38,Undergraduate & Postgraduate,8779,3395,1267.76,23,558,22.22,22.89,21.69,7.75
1105,Lucian Blaga University of Sibiu,2023,1245,9,17.82,Romania,Europe,Sibiu,Public,3.1,2.5,1.7,3523,1807,1.335540508,43,2.4,2.6,Natural Sciences,13154,263,2,1353,9.722099039,60:40:00,60,40,Undergraduate & Postgraduate,9614,3540,1345.19,27,553,21.92,13.63,12.11,11.6
1105,Lucian Blaga University of Sibiu,2024,1300.5,9,21.2295,Romania,Europe,Sibiu,Public,3.7,2.5,1.8,2379,1179,1.185782679,33,2.8,2.39,Life Sciences & Medicine,13369,401,3,994,13.44969819,59:41:00,59,41,Undergraduate & Postgraduate,7842,5527,1336.68,29,825.5,25.91,17.2,15.85,11.27
1105,Lucian Blaga University of Sibiu,2025,1676,21,22.455,Romania,Europe,Sibiu,Public,3.6,3.2,1.9,3673,1639,1.575954122,41,2.8,3.53,Arts & Humanities,13109,393,3,1040,12.60480769,50:50:00,50,50,Undergraduate & Postgraduate,10034,3075,1407.93,29,785.5,26.66,17.1,15.35,13.1
1105,Lucian Blaga University of Sibiu,2026,1552,17,26.2915,Romania,Europe,Sibiu,Public,22.80342103,32.35287136,27.07221646,2181,19950,27.44203592,149,24.9,3,Arts & Humanities,13293,532,4,727,18.28473177,50:50:00,50,50,Undergraduate & Postgraduate,8991,4302,1450.67,28,765.5,28.48,20.26,20.5,13.13
1106,Ludwig-Maximilians-Universität München,2017,68,5,70.2,Germany,Europe,Munich,Public,59.29805801,76.24927916,65.09954539,16107,248384,63.46037492,512,62.2,4.12,Natural Sciences,35226,5958,16.91364333,3914,9,54:46:00,54.39621191,45.60378809,Undergraduate & Postgraduate,26518,8708,297.42,77,30,48.53,48.86,49.14,12.77
1106,Ludwig-Maximilians-Universität München,2018,66,5,70.8,Germany,Europe,Munich,Public,79.50774591,72.77155512,80.96529001,12708,314132,80.2585569,545,80.2,3.25,Social Sciences & Management,35226,5958,16.91364333,3914,9,51:49:00,51.35484563,48.64515437,Undergraduate & Postgraduate,20199,15027,313.21,81,35,49.57,49.65,48.83,12.95
1106,Ludwig-Maximilians-Universität München,2019,62,4,69.4,Germany,Europe,Munich,Public,79.68962476,62.39377145,72.67457656,19394,226951,57.9844439,497,76.2,4.96,Natural Sciences,35226,5958,16.91364333,3914,9,50:50:00,50.20025658,49.79974342,Undergraduate & Postgraduate,26874,8352,323.32,83,33,47.82,49.72,47.79,14.22
1106,Ludwig-Maximilians-Universität München,2020,63,4,69.6,Germany,Europe,Munich,Public,64.04230157,88.25403466,73.23319748,17665,265596,67.85791395,561,68.6,4.51,Natural Sciences,35226,5958,16.91364333,3914,9,51:49:00,51.39949335,48.60050665,Undergraduate & Postgraduate,24991,10235,360.83,85,33,47.97,48.42,47.92,14.63
1106,Ludwig-Maximilians-Universität München,2021,63,4,68.9,Germany,Europe,Munich,Public,36.45290425,87.10494896,78.79918168,19989,200449,51.21343802,427,57.6,5.11,Engineering & Technology,35226,5958,16.91364333,3914,9,53:47:00,53.327675,46.672325,Undergraduate & Postgraduate,25292,9934,360.49,85,32,47.98,48.61,48.93,14.82
1106,Ludwig-Maximilians-Universität München,2022,64,5,70.1,Germany,Europe,Munich,Public,67.55581847,72.26350325,81.27138132,14174,348315,88.99215014,564,74.4,3.62,Social Sciences & Management,35226,5958,16.91364333,3914,9,48:52:00,48.1847813,51.8152187,Undergraduate & Postgraduate,24020,11206,374.08,85,32,47.36,46.64,48.12,14.71
1106,Ludwig-Maximilians-Universität München,2023,59,4,70.4,Germany,Europe,Munich,Public,92.6,75.7,45.5,11427,54686,22.15805728,242,69,4.63,Life Sciences & Medicine,50657,18915,37.33957168,2468,20.52552674,49:51:00,48.58379422,51.41620578,Undergraduate & Postgraduate,34575,16082,384.76,86,33,49.01,40.16,41.14,19.89
1106,Ludwig-Maximilians-Universität München,2024,54,4,72.5,Germany,Europe,Munich,Public,92.7,83.5,51.4,14423,118457,46.52660688,329,72,5.66,Social Sciences & Management,36523,11733,32.12572329,2546,14.34524745,55:45:00,54.61949187,45.38050813,Undergraduate & Postgraduate,24422,12101,374.69,89,37,46.89,40.85,41.89,19.5
1106,Ludwig-Maximilians-Universität München,2025,59,4,71.6,Germany,Europe,Munich,Public,92.2,86.6,50,23587,78668,22.14745951,270,71.1,6.64,Natural Sciences,51387,18560,36.11859107,3552,14.46706081,41:59:00,40.86436518,59.13563482,Undergraduate & Postgraduate,32529,18858,390.38,89,28,49.87,40.45,42.47,21.02
1106,Ludwig-Maximilians-Universität München,2026,58,4,80.1,Germany,Europe,Munich,Public,97.1,95.5,62.3,32939,168190,41.53876243,411,79.7,8.14,Arts & Humanities,54422,19261,35.39120085,4049,13.44084959,40 : 60,39.62960824,60.37039176,Undergraduate & Postgraduate,41675,12747,409.72,100,22,51.42,45.16,47.76,22.4
1107,"Lumière University, Lyon 2",2020,799,52,28.3175,France,Europe,France,Private,25.37130037,24.38324196,23.59010681,6775,27175,15.98557396,150,24.5,3.99,Arts & Humanities,25134,4775,19,1700,14.78470588,72:28:00,72,28,Undergraduate & Postgraduate,15549,9585,576.3,72,46,40.31,40.83,40.35,19.68
1107,"Lumière University, Lyon 2",2021,976,61,25.7,France,Europe,France,Private,33.97057182,23.37023985,23.08302328,4361,21163,16.29145129,122,28.5,3.36,Social Sciences & Management,24414,4150,17,1299,18.79445727,67:33:00,67,33,Undergraduate & Postgraduate,15264,9150,585.76,75,46,38.82,39.11,39.82,19.07
1107,"Lumière University, Lyon 2",2022,1237,60,21.4725,France,Europe,France,Public,25.88283956,21.34071304,27.08576298,2452,12517,8.514881893,131,26.5,1.67,Natural Sciences,25550,4344,17,1470,17.38095238,67:33:00,67,33,Undergraduate & Postgraduate,14905,10645,673.89,62,41,41.89,41.84,41.43,17.98
1107,"Lumière University, Lyon 2",2023,1402,63,20.3575,France,Europe,France,Public,19.4333312,18.04001686,19.68106207,5518,27898,15.62904242,172,19.6,3.09,Social Sciences & Management,25186,4533,18,1785,14.10980392,68:32:00,68,32,Undergraduate & Postgraduate,14799,10387,740.97,64,26,40.45,29.99,32.58,20.31
1107,"Lumière University, Lyon 2",2024,1302,63,26.4955,France,Europe,France,Public,26.83417496,26.15329129,27.02308065,5663,23483,18.78603808,157,26.9,4.53,Engineering & Technology,26014,4683,18,1250,20.8112,68:32:00,68,32,Undergraduate & Postgraduate,17074,8940,729.4,69,24,40.8,31.89,35.12,21.43
1108,Lund University,2016,90,3,59.7,Sweden,Europe,Lund,Public,66.38271646,51.7757556,59.76709742,8884,70295,43.52623077,329,63.1,5.5,Natural Sciences,28251,4238,15,1615,17.49287926,45:55:00,45.43390032,54.56609968,Undergraduate & Postgraduate,21253,6998,189.64,11,28,51.56,51.66,51.91,11.27
1108,Lund University,2017,73,2,69.1,Sweden,Europe,Lund,Public,70.65007792,65.08739577,71.74700112,18406,100941,33.20427435,354,71.2,6.05,Natural Sciences,28852,6682,23.15957299,3040,9,53:47:00,53,47,Undergraduate & Postgraduate,20319,8533,200.67,14,28,44.33,43.57,46,19.96
1108,Lund University,2018,78,2,68.5,Sweden,Europe,Lund,Public,67.78017931,72.08611669,68.01164718,10349,106369,34.98981408,364,67.9,3.4,Life Sciences & Medicine,28663,6682,23.31228413,3040,9,55:45:00,55,45,Undergraduate & Postgraduate,23271,5392,322.5,14,38,45.63,47.22,45.93,18.03
1108,Lund University,2019,92,2,62.1,Sweden,Europe,Lund,Public,71.40540673,58.98477991,71.24173395,18227,125621,41.32279546,377,71.3,6,Natural Sciences,28454,6682,23.48351726,3040,9,54:46:00,54,46,Undergraduate & Postgraduate,19452,9002,215.33,14,40,42.1,43.8,44.66,16.74
1108,Lund University,2020,92,2,61.8,Sweden,Europe,Lund,Public,73.91757463,57.17905824,54.45121129,7166,124161,40.84248666,417,64.2,2.36,Natural Sciences,27266,6682,24.50671166,3040,9,54:46:00,54,46,Undergraduate & Postgraduate,21669,5597,365.33,15,41,44.75,47.48,44.85,19.11
1108,Lund University,2021,97,2,60.2,Sweden,Europe,Lund,Public,73.4321042,58.17239296,49.99131423,9710,143441,47.18465072,371,61.7,3.19,Social Sciences & Management,27443,6682,24.34864993,3040,9,55:45:00,55,45,Undergraduate & Postgraduate,19382,8061,275.46,15,36,41.02,40.55,41.57,17.9
1108,Lund University,2022,87,2,63.8,Sweden,Europe,Lund,Public,70.02298782,57.18895472,66.72490097,16755,186455,61.33403156,398,68.4,5.51,Arts & Humanities,28498,6682,23.44725946,3040,9,55:45:00,55,45,Undergraduate & Postgraduate,21005,7493,272.69,13,39,48.95,50.27,47.91,17.71
1108,Lund University,2023,95,3,60.1,Sweden,Europe,Lund,Public,68.8,50.9,41.4,8297,85192,28.71330215,249,55.1,2.8,Social Sciences & Management,28545,5138,18,2967,9.62082912,55:45:00,55,45,Undergraduate & Postgraduate,15889,12656,322.29,14,49,47.21,43.93,47.9,14.86
1108,Lund University,2024,85,3,62.8,Sweden,Europe,Lund,Public,69.3,47.5,37.7,10193,90214,36.39121741,310,53.5,4.11,Engineering & Technology,30349,5463,18,2479,12.24243647,56:44:00,56,44,Undergraduate & Postgraduate,21874,8475,383.27,15,50,48.46,43.14,51.52,13.89
1108,Lund University,2025,75,3,65.6,Sweden,Europe,Lund,Public,68.3,52.5,44.6,16495,103887,40.62854354,314,56.4,6.45,Natural Sciences,23754,4988,21,2557,9.289792726,55:45:00,55,45,Undergraduate & Postgraduate,14183,9571,345.36,14,49,49.81,43.41,51.82,15.42
1108,Lund University,2026,72,2,75.7,Sweden,Europe,Lund,Public,80.1,64.1,56.6,13075,146039,53.16296939,433,68.4,4.76,Life Sciences & Medicine,23748,5225,22,2747,8.645067346,56:44:00,56,44,Undergraduate & Postgraduate,16819,6929,329.54,13,55,55.66,52.01,53.18,14.92
1109,Lusophone University of Humanities and Technologies,2023,1154,14,25.7625,Portugal,Europe,Portugal,Public,28.40009877,23.41810054,28.10423184,2835,14199,21.61134929,121,28.3,4.32,Arts & Humanities,7544,1660,22,657,11.48249619,53:47:00,53,47,Undergraduate & Postgraduate,5449,2095,746.62,16,274,32.35,27.42,34.64,19.32
1110,Lviv Polytechnic National University,2017,978,9,10.245,Ukraine,Europe,Ukraine,Public,11.23780509,13.88270253,9.423150292,5338,14055,7.752588111,91,10.3,2.94,Arts & Humanities,28037,280,1,1813,15.46442361,54:46:00,54.08773421,45.91226579,Undergraduate & Postgraduate,19766,8271,705.33,9,382,23.48,21.68,25.91,9.72
1110,Lviv Polytechnic National University,2018,1087,9,11.52,Ukraine,Europe,Ukraine,Public,11.40571773,10.44208306,9.606936828,7225,12960,7.718634835,132,10.5,4.3,Social Sciences & Management,28691,287,1,1679,17.08814771,66:34:00,66.36577815,33.63422185,Undergraduate & Postgraduate,21531,7160,816.6,10,405.5,25.2,26.78,27.84,9.25
1110,Lviv Polytechnic National University,2019,775.5,5,16.86,Ukraine,Europe,Ukraine,Public,17.75620132,17.77527735,17.08734043,151,491,9.811268265,23,17.4,3.02,Arts & Humanities,22520,250,1.110124334,50,10,39 : 61,39,61,Undergraduate & Postgraduate,15644,6876,788.31,8,481,26.96,30.16,28.28,10.41
1110,Lviv Polytechnic National University,2020,775.5,6,25.5275,Ukraine,Europe,Ukraine,Public,23.29691939,21.95576152,24.39175775,93,1081,21.61074171,35,23.8,1.86,Arts & Humanities,21560,250,1.159554731,50,10,41:59:00,41,59,Undergraduate & Postgraduate,13446,8114,888.75,10,491,25.32,27.02,26.73,9.95
1110,Lviv Polytechnic National University,2021,900.5,6,37.455,Ukraine,Europe,Ukraine,Public,29.50104553,27.37867017,34.46618837,195,1759,35.17049784,49,32,3.9,Natural Sciences,21840,250,1.144688645,50,10,40 : 60,40,60,Undergraduate & Postgraduate,12572,9268,1027.42,13,477,27.24,27.99,27.27,8.61
1110,Lviv Polytechnic National University,2022,900.5,6,32.6425,Ukraine,Europe,Ukraine,Public,33.80214378,28.94975384,31.89715536,250,1415,28.29312206,28,32.8,5,Arts & Humanities,21334,250,1.17183838,50,10,41:59:00,41,59,Undergraduate & Postgraduate,19201,2133,1104.86,14,515.5,29.59,28.82,30.62,8.6
1110,Lviv Polytechnic National University,2023,863,5,27.9875,Ukraine,Europe,Ukraine,Public,8,11.5,1.7,4189,2664,1.380147347,52,4.8,2.17,Natural Sciences,21367,214,1,1930,11.07098446,42:58:00,42,58,Undergraduate & Postgraduate,15764,5603,1171.12,17,551,30.7,10.06,6.62,14.02
1110,Lviv Polytechnic National University,2024,975.5,5,23.077,Ukraine,Europe,Ukraine,Public,8.1,14.8,1.8,2160,1449,1.325736965,40,5,1.98,Life Sciences & Medicine,22580,226,1,1093,20.65873742,41:59:00,41,59,Undergraduate & Postgraduate,15533,7047,1326.78,20,685.5,28.02,12.56,8.36,12.15
1110,Lviv Polytechnic National University,2025,1100.5,4,19.809,Ukraine,Europe,Ukraine,Public,8.4,13.5,1.9,6452,2576,1.355197418,55,5.2,3.39,Natural Sciences,29733,297,1,1901,15.64071541,53:47:00,53,47,Undergraduate & Postgraduate,23861,5872,1533,22,705.5,25.97,12.74,9.02,10.95
1110,Lviv Polytechnic National University,2026,1849,15,21.216,Ukraine,Europe,Ukraine,Public,26.15677923,20.99170457,20.38259219,3736,25303,13.43041384,166,23.3,1.98,Arts & Humanities,25087,251,1,1884,13.31581741,45:55:00,45,55,Undergraduate & Postgraduate,14554,10533,1634.04,27,725.5,24.67,15.78,11.82,9.68
1111,M S Ramaiah University of Applied Sciences,2025,1774,128,20.392,India,Asia,India,Public,19.22965974,18.10943285,24.22987804,662,4835,21.4885105,63,21.7,2.94,Social Sciences & Management,2578,0,0,225,11.45777778,53:47:00,53,47,Undergraduate & Postgraduate,1651,927,1073.64,135,118,35.02,25.4,32.61,7.01
1111,M S Ramaiah University of Applied Sciences,2026,1876,152,20.5515,India,Asia,India,Public,22.17059265,15.41006669,22.39141962,4053,25481,22.62975379,174,22.3,3.6,Engineering & Technology,9031,0,0,1126,8.020426288,56:44:00,56,44,Undergraduate & Postgraduate,4799,4232,1100.42,163,123,34.76,27.22,36.06,6.8
1112,M. Kozybayev North Kazakhstan University,2026,,,1,Kazakhstan,Asia,Kazakhstan,Public,6.8,12.5,1.3,5902,2096,1,54,4,2.82,Engineering & Technology,17879,2707,15.14194943,2096,8.530057252,49:51:00,48.74050233,51.25949767,Undergraduate & Postgraduate,10914,6965,917.63,22,166,40.08,20.73,4.62,20.19
1113,M. Kumarasamy College of Engineering,2026,1489,128,27.388,India,Asia,India,Private,23.75110583,25.54259762,33.41605653,947,10567,28.7937478,110,28.6,2.58,Engineering & Technology,4228,0,0,367,11.52043597,47:53:00,47,53,Undergraduate & Postgraduate,3013,1215,1100.42,163,123,34.76,27.22,36.06,6.8
1114,M.Kh. Dulaty Taraz Regional University,2024,1300.5,17,31.7,Kazakhstan,Asia,Kazakhstan,Public,6.6,2.6,1,8763,2453,1,52,3.8,3.57,Engineering & Technology,27484,4100,14.91900895,2453,11.20423971,48:52:00,48.39186408,51.60813592,Undergraduate & Postgraduate,17573,9911,896.36,22,230,44.97,15.58,3.05,20.67
1114,M.Kh. Dulaty Taraz Regional University,2025,,,1,Kazakhstan,Asia,Kazakhstan,Public,7.6,2.7,1,3038,2349,1,39,4.3,1.29,Social Sciences & Management,23495,2909,12.38223409,2349,10.00212857,45:55:00,44.67121669,55.32878331,Undergraduate & Postgraduate,16253,7242,874.6,22,163,45.19,17.05,2.84,22.84
1115,MATE Hungarian University of Agriculture and Life Sciences,2026,1100.5,8,49.8,Hungary,Europe,Hungary,Private not for Profit,7.1,8,7.2,1859,3165,4.021253129,55,7.2,2.36,Arts & Humanities,12209,4018,32.90781666,787,15.5133418,50:50:00,49.61379351,50.38620649,Undergraduate & Postgraduate,8883,3326,969.17,15,273,34.42,22.44,17.56,17.81
1116,MGIMO School of Business and International Proficiency,2022,362,12,30.8,Russia,Europe,Moscow,Public,34.66774566,31.01385612,26.3642101,206,1109,22.1887285,32,30.5,4.12,Natural Sciences,6.956,1.517,21.80851064,50,4,39 : 61,38.61149391,61.38850609,Undergraduate & Postgraduate,5,2,709.36,48,78,31.58,32.55,31.55,10.76
1117,MGIMO University,2017,350,5,31,Russia,Europe,Moscow,Public,29.67952427,34.25574933,30.66385135,8719,43060,24.76111701,209,30.2,5.01,Life Sciences & Medicine,6956,1517,21.80851064,1739,4,54:46:00,54.11284241,45.88715759,Undergraduate & Postgraduate,4386,2570,482.23,22,108,32.2,33.29,32,18.25
1117,MGIMO University,2018,373,7,31,Russia,Europe,Moscow,Public,37.39432039,30.59127436,35.19231791,2594,43304,24.90154331,188,36.3,1.49,Arts & Humanities,6956,1517,21.80851064,1739,4,52:48:00,52.08434853,47.91565147,Undergraduate & Postgraduate,6260,696,508.12,24,95,32.85,34.37,31.32,15.95
1117,MGIMO University,2019,355,9,31,Russia,Europe,Moscow,Public,27.8607902,27.25113781,40.57667815,3062,41116,23.64326275,208,34.2,1.76,Life Sciences & Medicine,6956,1517,21.80851064,1739,4,40 : 60,39.90537275,60.09462725,Undergraduate & Postgraduate,5100,1856,504.26,27,90,30.74,29.09,29.12,14.89
1117,MGIMO University,2020,366,10,31,Russia,Europe,Moscow,Public,38.85288572,36.26596646,31.15270882,4301,57044,32.80291883,220,35,2.47,Arts & Humanities,6956,1517,21.80851064,1739,4,61:39:00,60.61086983,39.38913017,Undergraduate & Postgraduate,5620,1336,466.62,25,84,30.62,30.18,30.19,14.4
1117,MGIMO University,2021,348,11,31,Russia,Europe,Moscow,Public,35.87614857,39.81750689,31.90127587,4879,43856,25.21930851,235,33.9,2.81,Arts & Humanities,6956,1517,21.80851064,1739,4,43:57:00,43.38520215,56.61479785,Undergraduate & Postgraduate,4966,1990,544.83,32,74,33.86,34.45,33.57,12.75
1117,MGIMO University,2023,345,12,31.3,Russia,Europe,Moscow,Public,12.5,24.6,1.4,4159,1742,1.637000549,41,7,3.91,Social Sciences & Management,12557,3539,28.18718891,1064,11.80169173,60:40:00,59.5116094,40.4883906,Undergraduate & Postgraduate,8859,3698,732,48,75,30.51,11.22,3.34,18.29
1117,MGIMO University,2024,526,12,22.3,Russia,Europe,Moscow,Public,11.8,21.3,1.4,1313,1342,1.19500334,42,6.6,1.17,Social Sciences & Management,12587,2059,16.3620001,1123,11.20837044,53:47:00,52.63539515,47.36460485,Undergraduate & Postgraduate,7882,4705,892,48,87,28.84,12.17,3.19,19.47
1117,MGIMO University,2025,567,13,21.9,Russia,Europe,Moscow,Public,9.8,25.4,1.3,992,711,1.085527004,26,5.6,1.51,Engineering & Technology,9151,484,5.288478569,655,13.97099237,58:42:00,58.00450303,41.99549697,Undergraduate & Postgraduate,6738,2413,936.89,47,94,29.78,11.88,2.91,19.71
1117,MGIMO University,2026,650,15,26.7,Russian Federation,Europe,Moscow,Public,10.7,38.7,1.7,2191,1180,1.552391032,31,6.2,2.88,Arts & Humanities,9954,1919,19.27655133,760,13.09736842,51:49:00,51.40951455,48.59048545,Undergraduate & Postgraduate,7343,2611,1470.93,96,105,25.52,18.23,14.05,16.72
1118,MIREA - Russian Technological University,2019,1244,17,11.485,Russian Federation,Europe,Moscow,Public,10.40260092,11.91657549,12.67903528,2733,16432,12.42981354,117,11.5,2.07,Social Sciences & Management,16441,493,3,1322,12.43645991,31 : 69,31,69,Undergraduate & Postgraduate,9337,7104,1067.11,18,528,17.35,17.26,17.08,10.39
1118,MIREA - Russian Technological University,2020,1391,20,11.4725,Russian Federation,Europe,Moscow,Public,10.36551636,13.92239359,11.58707838,3572,25993,11.46592315,157,11,1.58,Natural Sciences,19965,599,3,2267,8.806793119,33 : 67,33,67,Undergraduate & Postgraduate,14900,5065,1170.52,21,548,18.13,18.78,19.06,11.05
1118,MIREA - Russian Technological University,2021,1519,27,11.74,Russian Federation,Europe,Moscow,Public,10.77387379,12.99776226,9.249075048,3801,28846,10.04743454,173,10,1.32,Arts & Humanities,21612,648,3,2871,7.5276907,32 : 68,32,68,Undergraduate & Postgraduate,13989,7623,1244.29,28,336,19.18,20.5,19.35,11.14
1118,MIREA - Russian Technological University,2022,1201,43,11.9425,Russia,Europe,Moscow,Public,14.26548763,15.40095502,11.77015602,3010,15246,9.692340205,140,13,1.91,Engineering & Technology,23455,1009,4.301854615,1573,17,30 : 70,30,70,Undergraduate & Postgraduate,15040,8415,709.36,48,78,31.58,32.55,31.55,10.76
1118,MIREA - Russian Technological University,2023,1251,43,11.695,Russia,Europe,Moscow,Public,3.6,3.6,1.5,5483,2607,1.217750174,62,2.6,2.56,Life Sciences & Medicine,26533,1327,5,2141,12.3928071,30 : 70,30,70,Undergraduate & Postgraduate,19480,7053,732,48,75,30.51,11.22,3.34,18.29
1118,MIREA - Russian Technological University,2024,1867,47,13.987,Russia,Europe,Moscow,Public,5.2,4.9,1.4,3255,2026,1,45,3.3,1.61,Natural Sciences,26765,1338,5,2026,13.21076012,26 : 74,26,74,Undergraduate & Postgraduate,17805,8960,892,48,87,28.84,12.17,3.19,19.47
1118,MIREA - Russian Technological University,2025,2044,44,14.0935,Russia,Europe,Moscow,Public,5.5,7,1.4,1887,2085,1,54,3.4,0.91,Social Sciences & Management,28286,1414,5,2085,13.56642686,25 : 75,25,75,Undergraduate & Postgraduate,20423,7863,936.89,47,94,29.78,11.88,2.91,19.71
1118,MIREA - Russian Technological University,2026,2131,80,14.6075,Russian Federation,Europe,Moscow,Public,11.42931463,14.91498052,11.21700727,8296,20542,8.190514297,142,11.3,3.31,Arts & Humanities,29873,1792,6,2508,11.91108453,25 : 75,25,75,Undergraduate & Postgraduate,17823,12050,1470.93,96,105,25.52,18.23,14.05,16.72
1119,"MNS University of Agriculture, Multan",2026,1410,49,28.521,Pakistan,Asia,Pakistan,Public,30.19461244,32.29993516,25.1348842,1064,6104,17.95369951,77,27.7,3.13,Social Sciences & Management,4477,0,0,340,13.16764706,28 : 72,28,72,Undergraduate & Postgraduate,2398,2079,1036.01,57,354,34.64,26.97,32.47,4.69
1120,Maastricht University,2016,88,8,59.9,Netherlands,Europe,Maastricht,Public,45.34253386,71.96304176,69.17955844,7067,40848,27.6744685,211,57.3,4.79,Social Sciences & Management,15626,7500,48,1476,10.58672087,56:44:00,56,44,Undergraduate & Postgraduate,11186,4440,105.08,13,47,60.02,57.72,58.49,16.54
1120,Maastricht University,2017,173,10,50.3,Netherlands,Europe,Maastricht,Public,39.38655132,50.75112124,50.44946328,6015,63412,44.71917445,232,44.9,4.24,Life Sciences & Medicine,16030,10425,65.03431067,1418,13,58:42:00,58,42,Undergraduate & Postgraduate,9898,6132,143.86,14,57,56.61,60.2,61.69,28.51
