university_id,2024 RANK,2023 RANK,University,Country Code,Country_x,SIZE,FOCUS,RES.,AGE,STATUS,Academic Reputation Score,Academic Reputation Rank,Employer Reputation Score,Employer Reputation Rank,Faculty Student Score,Faculty Student Rank,Citations per Faculty Score,Citations per Faculty Rank,International Faculty Score,International Faculty Rank,International Students Score,International Students Rank,International Research Network Score,International Research Network Rank,Employment Outcomes Score,Employment Outcomes Rank,Sustainability Score,Sustainability Rank,Overall SCORE,Rank,Student Population,Students to Staff Ratio,International Students,Female to Male Ratio,Overall Score,Teaching,Research Environment,Research Quality,Industry Impact,International Outlook,Year,World Rank,Location,National_Rank_x,Quality of Education,Alumni Employment,Quality of Faculty,Research_Output_x,Quality_Publications,Influence,Citations_Count,Score,Latitude,Longitude,city_x,region_x,type_x,research_output_x,student_faculty_ratio_x,faculty_count_x,city_y,region_y,type_y,research_output_y,student_faculty_ratio_y,faculty_count_y,city,region,type,research_output,student_faculty_ratio,faculty_count,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_rank,country_avg_citations,country_avg_international_ratio,research_productivity_index,female_percentage,male_percentage,subject_field,citations_score,research_output_score,Enrollment,Undergrad_Students,Postgrad_Students,Faculty_Count,Student_Faculty_Ratio,Research_Output,International_Students (%),Tuition_Fee_USD,Acceptance_Rate (%),Graduation_Rate (%),Employability_Rank,QS_Subject_Rank,QS_Rank,THE_Rank,ARWU_Rank
U0300,=505,581-590,Macau University of Science and Technology,MO,Macau SAR,L,CO,VH,2,B,4.2,601+,4.2,601+,4.5,701+,47.8,283,100.0,12,100.0,1,2.4,701+,20.9,394,1.1,701+,23.0,301.0,14091.0,41.8,92%,57:43:00,53.055,33.1,34.2,78.9,65.0,94.7,2024,-1.0,,-1.0,,,,,,,,,,,,Asia,Private,Very High,22.0,486,,Asia,Private,Very High,22.0,486,,Asia,Private,Very High,22.0,486,2,196.0,56.01275,7.4,248.5,1001.0,,59.366666666666674,57.0,43.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0301,=509,457=,Sogang University,KR,South Korea,M,CO,VH,4,B,21.5,401,49.1,178,55.7,269,5.5,701+,7.2,701+,24.3,483,1.0,701+,16.5,513,1.4,701+,22.9,896.0,9688.0,23.9,19%,47:53:00,35.145,27.2,30.6,39.8,73.3,45.0,2024,961.0,South Korea,34.0,667.0,653.0,304.0,838.0,885.0,978.0,1001.0,70.0,36.638392,127.6961188,Seoul,Asia,Private,Very High,9.0,1.017,Seoul,Asia,Private,Very High,9.0,1.017,Seoul,Asia,Private,Very High,9.0,1.017,18,62.0,43.17502777777778,24.983333333333334,667.5,605.0,,47.9,47.0,53.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0302,=509,511-520,University of Bayreuth,DE,Germany,M,CO,VH,3,A,10.3,601+,19.3,467,46.4,338,27.0,464,50.1,357,21.9,515,40.2,374,12.1,701+,15.4,603=,22.9,352.0,8944.0,24.5,14%,46:54:00,50.9555,38.0,40.8,65.0,83.4,67.7,2024,477.0,Germany,38.0,667.0,1001.0,304.0,667.0,523.0,362.0,327.0,74.0,40.4203479,-79.1166983,Bayreuth,Europe,Public,Very High,9.0,892,Bayreuth,Europe,Public,Very High,9.0,892,Bayreuth,Europe,Public,Very High,9.0,892,9,31.0,59.471888888888884,32.65555555555556,234.0,257.5,,63.06666666666666,46.0,54.0,"Business & Management,Sport Science,Art, Performing Arts & Design,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Electrical & Electronic Engineering,General Engineering,Geography,Education,Chemistry,History, Philosophy & Theology,Computer Science,Physics & Astronomy,Languages, Literature & Linguistics,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Economics & Econometrics,Biological Sciences,Chemical Engineering,Mechanical & Aerospace Engineering,Law",72.1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0303,=511,541-550,East China Normal University,CN,China (Mainland),L,CO,VH,4,A,15.2,571,3.7,601+,19.1,693,53.1,243,23.3,562,19.6,553,31.0,453,11.7,701+,19.7,548,22.8,318.0,28787.0,14.1,8%,64:36:00,52.54749999999999,42.7,35.1,76.3,66.3,56.4,2024,533.0,China,38.0,667.0,522.0,304.0,383.0,386.0,626.0,1001.0,73.4,30.047992,-94.3357433,Shanghai,Asia,Public,Very High,11.0,2.471,Shanghai,Asia,Public,Very High,11.0,2.471,Shanghai,Asia,Public,Very High,11.0,2.471,35,12.0,56.53822857142857,28.66857142857143,328.4,574.8823529411765,12.0,59.23333333333333,64.0,36.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0304,=514,701-750,Boğaziçi University,TR,Turkey,L,CO,HI,5,A,23.0,378,58.4,138,4.0,701+,14.3,649,11.1,701+,2.6,701+,4.9,701+,52.7,121,6.2,701+,22.7,725.0,12877.0,23.5,2%,45:55:00,38.8125,26.1,26.6,57.4,59.6,50.6,2024,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,382.0,34.57495,16.61,965.9,499.5,,47.86666666666667,45.0,55.0,"Sociology,Mathematics & Statistics,Accounting & Finance,Civil Engineering,Education,Physics & Astronomy,Electrical & Electronic Engineering,Business & Management,Chemical Engineering,Languages, Literature & Linguistics,Economics & Econometrics,Chemistry,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Psychology,Mechanical & Aerospace Engineering,Computer Science,Biological Sciences",45.7,,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0305,=514,801-1000,Duy Tan University,VN,Vietnam,L,CO,VH,3,C,10.7,601+,26.3,367,3.8,701+,33.6,408,37.0,436,1.2,701+,63.7,222,10.9,701+,57.4,263=,22.7,732.0,23951.0,24.3,0%,57:43:00,38.571,12.1,14.2,87.5,17.4,52.5,2024,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,Da Nang,,,,,,3,629.0,33.961,7.0,966.0,,,39.699999999999996,57.0,43.0,,,,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0306,=514,422=,Shanghai University,CN,China (Mainland),XL,CO,VH,3,A,22.2,397,9.0,601+,53.3,291,25.4,476,43.8,383,5.9,701+,11.5,643,11.1,701+,15.8,598=,22.7,502.0,38015.0,13.0,6%,51:49:00,45.2805,31.8,38.0,62.7,71.3,42.9,2024,536.0,China,40.0,667.0,989.0,304.0,357.0,443.0,1001.0,673.0,73.4,30.047992,-94.3357433,Shanghai,Asia,Public,Very High,9.0,4.156,Shanghai,Asia,Public,Very High,9.0,4.156,Shanghai,Asia,Public,Very High,9.0,4.156,35,12.0,56.53822857142857,28.66857142857143,328.4,574.8823529411765,12.0,57.333333333333336,51.0,49.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0307,=520,501-510,Kyungpook National University,KR,South Korea,L,FC,VH,4,A,11.1,601+,18.0,486,64.5,217,17.2,597,9.8,701+,20.1,545,7.7,701+,43.1,168,54.6,279=,22.6,541.0,18432.0,20.1,14%,45:55:00,43.906,33.2,38.1,51.5,96.2,50.2,2024,408.0,South Korea,11.0,667.0,793.0,304.0,280.0,373.0,682.0,363.0,74.8,36.638392,127.6961188,Daegu,Asia,Public,Very High,8.0,2.711,Daegu,Asia,Public,Very High,8.0,2.711,Daegu,Asia,Public,Very High,8.0,2.711,18,62.0,43.17502777777778,24.983333333333334,667.5,605.0,,61.93333333333334,45.0,55.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0308,=523,651-700,University of Hull,UK,United Kingdom,L,FC,HI,4,A,8.5,601+,3.5,601+,13.0,701+,25.4,477,57.4,322,67.4,221,36.4,407,16.8,507,85.2,118=,22.5,478.0,12305.0,18.0,21%,56:44:00,46.217000000000006,27.4,24.3,74.3,59.8,85.4,2024,523.0,United Kingdom,38.0,554.0,223.0,201.0,754.0,631.0,573.0,898.0,73.5,54.7023545,-3.2765753,Hull,Europe,Public,High,13.0,996,Hull,Europe,Public,High,13.0,996,Hull,Europe,Public,High,13.0,996,69,1.0,50.81734057971014,25.96666666666667,455.4347826086956,388.05,48.5,52.79999999999999,56.0,44.0,"Medicine & Dentistry,Chemistry,Politics & International Studies (incl Development Studies),Education,Languages, Literature & Linguistics,Geography,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Mathematics & Statistics,General Engineering,Business & Management,Law,Computer Science,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Electrical & Electronic Engineering,Psychology,Economics & Econometrics,Biological Sciences,Communication & Media Studies,Physics & Astronomy,Chemical Engineering,Other Health,Sport Science,Sociology",40.2,75.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0309,=530,651-700,Aristotle University of Thessaloniki,GR,Greece,XL,FC,VH,4,A,28.7,305,25.9,370,3.8,701+,13.5,667,1.4,701+,4.0,701+,75.4,169,15.7,532,36.6,388,22.1,830.0,49654.0,18.2,5%,58:42:00,36.306,22.3,16.8,66.3,52.7,38.1,2024,375.0,Greece,2.0,667.0,1001.0,304.0,285.0,384.0,670.0,240.0,75.3,43.2097838,-77.6930602,Thessaloniki,Europe,Public,Very High,27.0,1.737,Thessaloniki,Europe,Public,Very High,27.0,1.737,Thessaloniki,Europe,Public,Very High,27.0,1.737,8,521.0,35.509249999999994,15.3625,882.625,455.0,,45.26666666666667,58.0,42.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0310,=530,651-700,University of Genoa,IT,Italy,L,FC,VH,5,A,17.4,511,3.8,601+,11.3,701+,40.6,340,4.8,701+,8.8,701+,54.3,291,12.7,679,61.9,243=,22.1,405.0,21470.0,16.5,7%,58:42:00,48.74,36.1,28.3,78.0,73.4,47.3,2024,349.0,Italy,11.0,667.0,1001.0,304.0,306.0,327.0,385.0,304.0,75.6,42.6384261,12.674297,Genoa,Europe,Public,Very High,17.0,1.336,Genoa,Europe,Public,Very High,17.0,1.336,Genoa,Europe,Public,Very High,17.0,1.336,18,181.0,47.393,24.450000000000003,458.72222222222223,335.6666666666667,,59.9,58.0,42.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0311,=534,591-600,University of Crete,GR,Greece,L,FC,HI,4,A,15.1,575,14.3,573,3.0,701+,67.9,158,1.7,701+,3.8,701+,13.4,619,8.9,701+,3.5,701+,22.0,585.0,14119.0,26.5,4%,63:37:00,42.4085,19.9,25.7,76.5,64.5,47.4,2024,605.0,Greece,3.0,667.0,1001.0,304.0,698.0,576.0,530.0,541.0,72.7,43.2097838,-77.6930602,Heraklion,Europe,Public,High,32.0,437,Heraklion,Europe,Public,High,32.0,437,Heraklion,Europe,Public,High,32.0,437,8,521.0,35.509249999999994,15.3625,882.625,455.0,,55.56666666666666,63.0,37.0,"Computer Science,History, Philosophy & Theology,Chemistry,Physics & Astronomy,Sociology,General Engineering,Biological Sciences,Archaeology,Other Health,Psychology,Education,Medicine & Dentistry,Business & Management,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Economics & Econometrics,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics",66.7,75.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0312,=534,601-650,University of Salamanca,ES,Spain,L,FC,VH,5,A,26.8,324,15.0,550,23.2,611,6.9,701+,6.7,701+,22.4,510,45.3,343,15.3,550,72.5,189=,22.0,821.0,24707.0,14.7,13%,61:39:00,36.498000000000005,32.0,21.8,50.4,39.9,53.6,2024,553.0,Spain,16.0,667.0,959.0,304.0,621.0,588.0,494.0,460.0,73.2,39.3260685,-4.8379791,Salamanca,Europe,Public,High,13.0,2.034,Salamanca,Europe,Public,High,13.0,2.034,Salamanca,Europe,Public,High,13.0,2.034,9,313.0,39.44405555555555,25.51111111111111,727.0,558.7142857142857,,37.36666666666667,61.0,39.0,,,75.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0313,=542,359=,ITMO University,RU,Russia,M,FO,VH,5,A,12.0,601+,11.6,601+,96.2,55,6.9,701+,21.4,579,38.9,354,27.3,476,7.3,701+,15,612=,21.7,668.0,10902.0,14.6,18%,34 : 66,39.94349999999999,34.0,34.9,40.0,69.0,67.1,2024,-1.0,,-1.0,,,,,,,,,,,St. Petersburg,Europe,Public,Very High,6.0,1.849,St. Petersburg,Europe,Public,Very High,6.0,1.849,St. Petersburg,Europe,Public,Very High,6.0,1.849,24,95.0,29.87127083333333,13.9625,1185.0416666666667,541.0,,47.96666666666667,34.0,66.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0314,=545,501-510,Bar-Ilan University,IL,Israel,L,FC,VH,4,A,8.0,601+,5.3,601+,7.8,701+,62.2,194,47.9,366,2.9,701+,10.2,667,15.2,554,28.4,463=,21.5,601.0,19599.0,19.0,4%,61:39:00,41.911,30.0,34.1,54.1,85.8,46.8,2024,492.0,Israel,6.0,533.0,840.0,304.0,512.0,438.0,379.0,673.0,73.8,39.3181528,-79.8109014,Ramat Gan,Asia,Public,Very High,18.0,923,Ramat Gan,Asia,Public,Very High,18.0,923,Ramat Gan,Asia,Public,Very High,18.0,923,3,209.0,47.23766666666666,18.1,476.0,574.0,,58.0,61.0,39.0,"Business & Management,Education,Accounting & Finance,General Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,History, Philosophy & Theology,Communication & Media Studies,Archaeology,Chemical Engineering,Mathematics & Statistics,Computer Science,Geology, Environmental, Earth & Marine Sciences,Other Health,Physics & Astronomy,Economics & Econometrics,Law,Geography,Languages, Literature & Linguistics,Agriculture & Forestry,Art, Performing Arts & Design,Electrical & Electronic Engineering,Sociology,Medicine & Dentistry,Chemistry,Psychology",15.7,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0315,=548,591-600,Lehigh University,US,United States,M,CO,VH,5,B,5.8,601+,4.2,601+,26.2,567,38.4,362,62.4,311,29.6,426,9.1,693,28.3,285,47.5,320=,21.4,611.0,6518.0,11.2,17%,46:54:00,41.61899999999999,33.0,22.5,57.6,63.6,73.8,2024,500.0,USA,139.0,289.0,48.0,304.0,891.0,695.0,500.0,405.0,73.8,39.7837304,-100.445882,Bethlehem,North America,Private,Very High,11.0,540,Bethlehem,North America,Private,Very High,11.0,540,Bethlehem,North America,Private,Very High,11.0,540,98,2.0,56.84324489795918,31.06530612244898,362.265306122449,265.6666666666667,23.5,47.9,46.0,54.0,"Art, Performing Arts & Design,Accounting & Finance,Economics & Econometrics,Civil Engineering,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Chemistry,Education,Psychology,Languages, Literature & Linguistics,Communication & Media Studies,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Sociology,Physics & Astronomy,Chemical Engineering,Mechanical & Aerospace Engineering,Architecture,History, Philosophy & Theology,Other Health,General Engineering,Computer Science,Business & Management,Mathematics & Statistics",44.9,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0316,=548,551-560,University of Eastern Finland,FI,Finland,L,CO,VH,4,A,14.8,588,9.7,601+,39.4,403,24.6,494,30.9,482,4.8,701+,62.4,230,8.1,701+,28.4,463=,21.4,516.0,12237.0,18.5,5%,67:33:00,44.817,28.9,31.2,69.7,67.4,48.5,2024,418.0,Finland,5.0,667.0,1001.0,304.0,440.0,383.0,332.0,541.0,74.7,63.2467777,25.9209164,Kuopio,Europe,Public,Very High,10.0,1.207,Kuopio,Europe,Public,Very High,10.0,1.207,Kuopio,Europe,Public,Very High,10.0,1.207,8,121.0,53.541875,26.9,312.125,424.6666666666667,,56.1,67.0,33.0,"Physics & Astronomy,Mathematics & Statistics,Economics & Econometrics,Sport Science,Computer Science,Business & Management,History, Philosophy & Theology,Psychology,Languages, Literature & Linguistics,Agriculture & Forestry,Other Health,Biological Sciences,Accounting & Finance,Medicine & Dentistry,Chemistry,Geography,Law,Sociology,Geology, Environmental, Earth & Marine Sciences,Education,Politics & International Studies (incl Development Studies)",51.1,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0317,=556,751-800,Florida International University,US,United States,XL,FC,HI,4,A,14.9,586,35.4,274,12.0,701+,12.8,682,21.1,581,12.1,676,68.1,207,14.2,594,39,367=,21.1,481.0,35006.0,22.4,9%,60:40:00,46.187000000000005,31.0,29.3,74.2,61.5,51.0,2024,532.0,USA,146.0,667.0,1001.0,304.0,538.0,492.0,544.0,541.0,73.4,39.7837304,-100.445882,Miami,North America,Public,High,16.0,2.221,Miami,North America,Public,High,16.0,2.221,Miami,North America,Public,High,16.0,2.221,98,2.0,56.84324489795918,31.06530612244898,362.265306122449,265.6666666666667,23.5,55.0,60.0,40.0,,,75.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0318,=556,358,"University of Chemistry and Technology, Prague",CZ,Czech Republic,S,FO,VH,4,A,6.1,601+,7.9,601+,99.0,35,12.9,680,27.8,502,71.9,201,3.2,701+,10.1,701+,1.3,701+,21.1,1199.0,4061.0,8.3,23%,57:43:00,28.291999999999994,32.8,14.7,29.0,45.7,51.0,2024,-1.0,,-1.0,,,,,,,,,,,Prague,Europe,Public,Very High,4.0,903,Prague,Europe,Public,Very High,4.0,903,Prague,Europe,Public,Very High,4.0,903,11,459.0,29.91190909090909,13.754545454545456,1151.7272727272727,587.6666666666666,,29.8,57.0,43.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0319,=561,651-700,Chongqing University,CN,China (Mainland),XL,CO,VH,4,A,8.4,601+,3.8,601+,13.2,701+,70.4,146,14.7,672,2.2,701+,11.4,645,13.6,630,10.3,665=,21.0,379.0,42607.0,20.1,2%,,49.858,32.8,38.2,75.9,79.6,42.0,2024,535.0,China,39.0,667.0,597.0,304.0,302.0,423.0,1001.0,898.0,73.4,30.047992,-94.3357433,Chongqing,Asia,Public,Very High,14.0,2.791,Chongqing,Asia,Public,Very High,14.0,2.791,Chongqing,Asia,Public,Very High,14.0,2.791,35,12.0,56.53822857142857,28.66857142857143,328.4,574.8823529411765,12.0,64.56666666666666,,,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0320,=561,651-700,University of Plymouth,UK,United Kingdom,L,FC,HI,5,A,9.0,601+,12.1,601+,12.2,701+,29.1,443,51.3,352,38.9,352,45.4,342,11.2,701+,45,335,21.0,485.0,15675.0,17.1,16%,59:41:00,46.088,24.4,21.9,79.5,66.1,80.6,2024,537.0,United Kingdom,41.0,667.0,1001.0,304.0,695.0,563.0,477.0,363.0,73.4,54.7023545,-3.2765753,Plymouth,Europe,Public,High,15.0,1.056,Plymouth,Europe,Public,High,15.0,1.056,Plymouth,Europe,Public,High,15.0,1.056,69,1.0,50.81734057971014,25.96666666666667,455.4347826086956,388.05,48.5,55.833333333333336,59.0,41.0,"Chemistry,Mathematics & Statistics,Sport Science,Civil Engineering,History, Philosophy & Theology,Computer Science,Mechanical & Aerospace Engineering,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Economics & Econometrics,Art, Performing Arts & Design,Education,Other Health,Accounting & Finance,Psychology,Electrical & Electronic Engineering,Geography,Business & Management,Languages, Literature & Linguistics,Architecture,Law,Medicine & Dentistry,Agriculture & Forestry,Communication & Media Studies,Sociology",58.1,75.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0321,=563,651-700,Ateneo de Manila University,PH,Philippines,L,FC,MD,5,B,19.7,451,57.9,141,29.0,533,1.7,701+,3.3,701+,2.7,701+,1.1,701+,54.6,115,1.7,701+,20.9,1050.0,14168.0,11.1,1%,52:48:00,31.5545,30.8,10.8,52.4,27.6,33.5,2024,-1.0,,-1.0,,,,,,,,,,,Quezon City,Asia,Private,Medium,11.0,1.017,Quezon City,Asia,Private,Medium,11.0,1.017,Quezon City,Asia,Private,Medium,11.0,1.017,4,1050.0,25.6985,21.65,1347.25,,,30.26666666666667,52.0,48.0,,,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0322,=563,601-650,University of South Florida,US,United States,XL,CO,VH,4,A,13.2,601+,10.2,601+,7.9,701+,36.6,381,30.7,485,13.8,646,57.8,261,10.6,701+,34.9,400=,20.9,263.0,40379.0,19.0,13%,,55.186,31.7,36.4,87.6,99.9,66.7,2024,262.0,USA,96.0,667.0,724.0,304.0,256.0,248.0,256.0,174.0,77.1,39.7837304,-100.445882,Tampa,North America,Public,Very High,18.0,2.171,Tampa,North America,Public,Very High,18.0,2.171,Tampa,North America,Public,Very High,18.0,2.171,98,2.0,56.84324489795918,31.06530612244898,362.265306122449,265.6666666666667,23.5,74.63333333333334,,,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0323,=567,481=,Bond University,AU,Australia,S,FO,VH,3,B,4.7,601+,5.2,601+,44.1,356,22.8,518,87.7,195,93.6,96,1.1,701+,11.7,701+,1.1,701+,20.8,461.0,3170.0,11.2,34%,54:46:00,46.8645,28.2,23.1,82.5,23.1,82.3,2024,-1.0,,-1.0,,,,,,,,,,,Gold Coast,Oceania,Private,High,10.0,325,Gold Coast,Oceania,Private,High,10.0,325,Gold Coast,Oceania,Private,High,10.0,325,21,54.0,57.36819047619048,33.990476190476194,250.14285714285714,519.8125,,42.9,54.0,46.0,,,75.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0324,=567,601-650,National Chengchi University,TW,Taiwan,M,CO,HI,4,A,19.5,455,39.0,245,19.7,674,2.7,701+,27.1,507,23.5,491,1.0,701+,81.0,49,1.9,701+,20.8,1130.0,12329.0,14.9,12%,56:44:00,29.728,27.6,27.8,24.8,60.6,48.8,2024,-1.0,,-1.0,,,,,,,,,,,Taipei City,Asia,Public,High,11.0,917,Taipei City,Asia,Public,High,11.0,917,Taipei City,Asia,Public,High,11.0,917,22,154.0,33.41943181818181,20.48181818181818,1021.1818181818181,734.8571428571429,,37.733333333333334,56.0,44.0,,,75.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0325,=567,651-700,University of Huddersfield,UK,United Kingdom,L,CO,VH,3,A,12.5,601+,15.0,548,6.7,701+,20.9,547,65.1,295,79.4,165,41.2,367,9.0,701+,7.3,701+,20.8,542.0,14270.0,19.8,26%,58:42:00,43.8945,28.3,25.0,66.3,44.4,88.4,2024,-1.0,,-1.0,,,,,,,,,,,Huddersfield,Europe,Public,Very High,18.0,816,Huddersfield,Europe,Public,Very High,18.0,816,Huddersfield,Europe,Public,Very High,18.0,816,69,1.0,50.81734057971014,25.96666666666667,455.4347826086956,388.05,48.5,45.23333333333333,58.0,42.0,,,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0326,=571,601-650,Chiang Mai University,TH,Thailand,XL,FC,HI,4,A,33.8,256,19.3,466,16.4,701+,3.9,701+,5.1,701+,4.1,701+,20.9,538,17.1,495,59.2,252=,20.7,975.0,33649.0,13.6,4%,61:39:00,33.123,28.5,19.1,46.3,58.1,39.5,2024,793.0,Thailand,3.0,667.0,1001.0,304.0,718.0,877.0,793.0,673.0,71.2,13.03876215,101.700176119076,Chiang Mai,Asia,Public,High,13.0,2.510,Chiang Mai,Asia,Public,High,13.0,2.510,Chiang Mai,Asia,Public,High,13.0,2.510,10,612.0,27.2866,24.82,1271.3,732.25,,41.166666666666664,61.0,39.0,,,75.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0327,=571,651-700,Coventry University,UK,United Kingdom,XL,CO,VH,3,A,9.2,601+,12.5,601+,15.7,701+,6.8,701+,74.8,257,100.0,26,50.7,308,13.7,626,26.6,481=,20.7,684.0,32635.0,14.9,48%,48:52:00,39.6085,20.9,14.9,69.6,26.8,95.6,2024,-1.0,,-1.0,,,,,,,,,,,Coventry,Europe,Public,High,14.0,2.304,Coventry,Europe,Public,High,14.0,2.304,Coventry,Europe,Public,High,14.0,2.304,69,1.0,50.81734057971014,25.96666666666667,455.4347826086956,388.05,48.5,37.1,48.0,52.0,,,75.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
U0328,=571,651-700,Coventry University,UK,United Kingdom,XL,CO,VH,3,A,9.2,601+,12.5,601+,15.7,701+,6.8,701+,74.8,257,100.0,26,50.7,308,13.7,626,26.6,481=,20.7,684.0,32635.0,14.9,48%,48:52:00,39.6085,20.9,14.9,69.6,26.8,95.6,2024,-1.0,,-1.0,,,,,,,,,,,Coventry,Europe,Public,High,14.0,2.304,Coventry,Europe,Public,High,14.0,2.304,Coventry,Europe,Public,High,14.0,2.304,69,1.0,50.81734057971014,25.96666666666667,455.4347826086956,388.05,48.5,37.1,48.0,52.0,,,75.0,-1.0,-1.0,-1.0,-1.0,-1.0,Unknown,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
