year,Rank,Name,Country,Overall,Teaching,Research Environment,Research Quality,Industry,International Outlook,rank_prefix
2020,301–350,Aix-Marseille University,France,44.5–46.8,41.3,25.3,67.1,36.8,60.5,
2020,301–350,Anglia Ruskin University (ARU),United Kingdom,44.5–46.8,17.9,14.4,99.9,35.1,83.7,
2020,301–350,Beijing Normal University,China,44.5–46.8,46.5,39.6,48.6,57.1,42.9,
2020,301–350,Boston College,United States,44.5–46.8,36.7,33.7,69.2,34.4,42.3,
2020,301–350,University of Canterbury,New Zealand,44.5–46.8,24.3,27.2,72.7,38.5,93.1,
2020,301–350,Colorado School of Mines,United States,44.5–46.8,30.1,25.1,79.6,46.6,42.1,
2020,301–350,Cyprus University of Technology,Cyprus,44.5–46.8,17.2,16.3,98.0,35.3,72.0,
2020,301–350,Deakin University,Australia,44.5–46.8,23.8,29.6,73.5,40.6,85.2,
2020,301–350,University of Fribourg,Switzerland,44.5–46.8,31.8,32.4,64.7,54.1,87.3,
2020,301–350,Goethe University Frankfurt,Germany,44.5–46.8,31.7,29.5,75.6,43.2,59.9,
2020,301–350,Grenoble Alpes University,France,44.5–46.8,34.0,30.4,69.7,36.0,59.9,
2020,301–350,Huazhong University of Science and Technology,China,44.5–46.8,41.0,39.1,59.8,90.4,25.8,
2020,301–350,Indian Institute of Science,India,44.5–46.8,58.6,55.3,32.4,57.1,20.2,
2020,301–350,Indian Institute of Technology Ropar,India,44.5–46.8,28.1,12.8,100.0,36.2,18.0,
2020,301–350,Constructor University,Germany,44.5–46.8,40.6,33.2,50.7,55.1,88.7,
2020,301–350,Johannes Gutenberg University of Mainz,Germany,44.5–46.8,35.2,22.6,77.4,68.9,56.7,
2020,301–350,University of Klagenfurt,Austria,44.5–46.8,25.3,16.5,86.5,37.2,87.3,
2020,301–350,Kyung Hee University,South Korea,44.5–46.8,33.8,40.5,56.4,84.9,62.6,
2020,301–350,University of Liège,Belgium,44.5–46.8,27.6,38.2,60.5,95.9,70.6,
2020,301–350,University of Macau,Macao,44.5–46.8,32.3,32.6,61.9,41.0,98.5,
2020,301–350,University of Malaya,Malaysia,44.5–46.8,41.6,30.5,56.6,48.1,81.6,
2020,301–350,University of Marburg,Germany,44.5–46.8,33.8,29.1,73.4,39.1,53.6,
2020,301–350,Maynooth University,Ireland,44.5–46.8,20.3,29.8,80.3,37.3,78.2,
2020,301–350,University of Milan,Italy,44.5–46.8,35.9,28.9,72.2,37.7,42.6,
2020,301–350,Montpellier University,France,44.5–46.8,36.3,27.1,67.1,37.3,61.6,
2020,301–350,Nagoya University,Japan,44.5–46.8,47.8,47.8,43.4,76.8,32.8,
2020,301–350,University of Newcastle,Australia,44.5–46.8,24.5,28.3,76.6,49.9,83.1,
2020,301–350,University of New Mexico (Main campus),United States,44.5–46.8,29.2,31.8,83.6,37.4,33.2,
2020,301–350,North Carolina State University,United States,44.5–46.8,36.7,35.3,64.7,43.2,57.8,
2020,301–350,Nova Southeastern University,United States,44.5–46.8,33.8,10.3,99.5,34.4,29.5,
2020,301–350,The University of Osaka,Japan,44.5–46.8,51.5,49.0,34.6,63.0,36.0,
2020,301–350,Politecnico di Milano,Italy,44.5–46.8,33.1,35.2,59.6,72.5,59.0,
2020,301–350,Reykjavík University,Iceland,44.5–46.8,14.4,18.2,100.0,36.5,64.1,
2020,301–350,Rush University,United States,44.5–46.8,37.2,12.9,92.1,41.3,19.7,
2020,301–350,Southern University of Science and Technology (SUSTech),China,44.5–46.8,23.9,23.5,85.3,70.5,59.7,
2020,301–350,Stony Brook University,United States,44.5–46.8,34.4,23.5,77.0,36.1,71.5,
2020,301–350,Università della Svizzera italiana,Switzerland,44.5–46.8,24.6,21.9,74.6,44.0,99.6,
2020,301–350,Swedish University of Agricultural Sciences,Sweden,44.5–46.8,31.1,29.5,73.5,94.8,47.6,
2020,301–350,University of Tartu,Estonia,44.5–46.8,26.8,27.1,82.4,37.5,55.4,
2020,301–350,University of Tasmania,Australia,44.5–46.8,26.0,33.7,63.0,50.1,88.2,
2020,301–350,Temple University,United States,44.5–46.8,39.3,23.5,79.3,34.4,37.7,
2020,301–350,The University of Tennessee-Knoxville,United States,44.5–46.8,32.9,23.4,80.3,43.9,45.7,
2020,301–350,University of Texas at Dallas,United States,44.5–46.8,23.7,29.3,82.1,39.9,60.2,
2020,301–350,University of Trento,Italy,44.5–46.8,27.7,31.7,77.8,41.5,57.7,
2020,301–350,Tulane University,United States,44.5–46.8,42.3,24.1,72.7,37.0,41.9,
2020,301–350,Umeå University,Sweden,44.5–46.8,23.5,28.5,79.1,36.2,63.4,
2020,301–350,United Arab Emirates University,United Arab Emirates,44.5–46.8,23.7,19.1,84.7,43.3,91.6,
2020,301–350,University College Cork,Ireland,44.5–46.8,24.9,23.1,77.5,44.5,81.3,
2020,301–350,Victoria University,Australia,44.5–46.8,24.0,26.0,75.3,42.8,77.9,
2020,351–400,University of Alaska Fairbanks,United States,42.4–44.4,27.5,25.0,72.5,43.8,53.9,
2020,351–400,American University of Beirut,Lebanon,42.4–44.4,28.7,14.9,77.1,36.7,78.2,
2020,351–400,Australian Catholic University,Australia,42.4–44.4,20.6,27.5,73.4,39.4,74.3,
2020,351–400,Babol Noshirvani University of Technology,Iran,42.4–44.4,15.3,21.2,99.8,42.2,17.1,
2020,351–400,University of Bayreuth,Germany,42.4–44.4,34.7,34.5,55.8,59.9,55.4,
2020,351–400,"Birkbeck, University of London",United Kingdom,42.4–44.4,27.6,31.5,62.8,34.5,87.4,
2020,351–400,University of Bremen,Germany,42.4–44.4,36.9,36.1,56.0,49.0,55.7,
2020,351–400,Brunel University of London,United Kingdom,42.4–44.4,26.9,26.9,63.2,36.8,95.3,
2020,351–400,"University of California, Merced",United States,42.4–44.4,17.1,21.6,95.3,38.0,42.4,
2020,351–400,Catholic University of Portugal,Portugal,42.4–44.4,18.3,15.0,94.6,35.9,47.4,
2020,351–400,Clark University,United States,42.4–44.4,24.0,22.7,79.3,34.4,57.5,
2020,351–400,University of Connecticut,United States,42.4–44.4,36.5,29.7,60.6,37.9,49.0,
2020,351–400,University of Crete,Greece,42.4–44.4,17.7,20.1,91.4,38.7,48.0,
2020,351–400,University of Denver,United States,42.4–44.4,40.5,22.3,75.4,35.8,27.8,
2020,351–400,University of Florence,Italy,42.4–44.4,37.9,25.1,65.8,42.3,46.2,
2020,351–400,"Goldsmiths, University of London",United Kingdom,42.4–44.4,33.8,28.6,60.4,35.1,79.4,
2020,351–400,Hanyang University,South Korea,42.4–44.4,39.1,40.0,40.1,92.3,62.3,
2020,351–400,Hasselt University,Belgium,42.4–44.4,28.3,38.1,56.6,49.7,68.1,
2020,351–400,Hofstra University,United States,42.4–44.4,38.4,13.2,79.3,34.4,29.8,
2020,351–400,University of Iceland,Iceland,42.4–44.4,19.5,30.0,75.0,62.7,63.6,
2020,351–400,IMT Atlantique,France,42.4–44.4,34.4,28.5,53.1,91.6,75.2,
2020,351–400,Indian Institute of Technology Indore,India,42.4–44.4,32.5,23.7,77.1,39.9,19.7,
2020,351–400,Iowa State University,United States,42.4–44.4,29.5,33.0,60.5,49.6,56.7,
2020,351–400,Jordan University of Science and Technology,Jordan,42.4–44.4,15.8,9.0,100.0,40.2,62.3,
2020,351–400,Justus Liebig University Giessen,Germany,42.4–44.4,37.7,34.1,53.8,41.6,53.9,
2020,351–400,University of Kent,United Kingdom,42.4–44.4,24.1,28.4,67.9,35.0,91.5,
2020,351–400,Khalifa University,United Arab Emirates,42.4–44.4,27.7,32.9,54.0,100.0,95.4,
2020,351–400,Loughborough University,United Kingdom,42.4–44.4,33.8,34.3,52.9,39.0,80.1,
2020,351–400,University of Manitoba,Canada,42.4–44.4,28.0,30.8,69.9,36.5,53.4,
2020,351–400,Nankai University,China,42.4–44.4,35.7,21.8,75.8,41.5,35.4,
2020,351–400,University of Naples Federico II,Italy,42.4–44.4,35.4,23.4,71.9,38.2,31.2,
2020,351–400,National Tsing Hua University,Taiwan,42.4–44.4,35.4,46.2,50.1,64.8,36.2,
2020,351–400,Northumbria University,United Kingdom,42.4–44.4,19.4,18.1,85.6,35.1,72.4,
2020,351–400,"University of Occupational and Environmental Health, Japan",Japan,42.4–44.4,26.9,9.6,99.8,40.2,18.1,
2020,351–400,Örebro University,Sweden,42.4–44.4,17.6,21.1,88.7,36.0,52.2,
2020,351–400,Oregon State University,United States,42.4–44.4,30.9,30.1,67.2,37.7,52.9,
2020,351–400,University of Perugia,Italy,42.4–44.4,18.6,22.8,87.5,45.2,44.6,
2020,351–400,University of Pisa,Italy,42.4–44.4,31.2,26.5,74.3,40.5,40.9,
2020,351–400,RMIT University,Australia,42.4–44.4,25.7,26.1,64.5,42.5,91.8,
2020,351–400,University of Salerno,Italy,42.4–44.4,20.2,19.5,94.0,37.3,33.9,
2020,351–400,University of Stirling,United Kingdom,42.4–44.4,23.6,25.3,75.5,35.2,82.1,
2020,351–400,SUNY University at Albany,United States,42.4–44.4,24.0,35.4,72.8,40.1,49.6,
2020,351–400,Swinburne University of Technology,Australia,42.4–44.4,24.5,28.9,66.5,41.0,79.3,
2020,351–400,Taipei Medical University,Taiwan,42.4–44.4,28.7,31.8,67.9,94.9,38.0,
2020,351–400,TU Dortmund University,Germany,42.4–44.4,37.6,41.4,54.2,45.8,42.2,
2020,351–400,University of Turku,Finland,42.4–44.4,27.1,30.8,73.5,37.3,52.6,
2020,351–400,TU Wien,Austria,42.4–44.4,38.4,36.8,45.5,63.7,84.0,
2020,351–400,Université de Versailles Saint-Quentin-en-Yvelines,France,42.4–44.4,17.3,21.1,89.9,35.4,64.2,
2020,351–400,Washington State University,United States,42.4–44.4,30.7,28.6,71.8,48.4,49.3,
2020,351–400,Wayne State University,United States,42.4–44.4,33.3,18.1,83.3,45.4,37.6,
2020,351–400,Wuhan University,China,42.4–44.4,44.0,34.0,52.5,84.7,40.4,
2020,401–500,Aberystwyth University,United Kingdom,38.8–42.3,24.8,22.9,66.3,39.7,78.1,
2020,401–500,The University of Alabama,United States,38.8–42.3,26.9,22.4,77.4,35.3,28.9,
2020,401–500,American University,United States,38.8–42.3,40.9,19.5,65.7,39.1,32.3,
2020,401–500,Aswan University,Egypt,38.8–42.3,11.9,8.7,100.0,34.4,44.6,
2020,401–500,Bangor University,United Kingdom,38.8–42.3,22.4,20.7,66.3,35.7,81.8,
2020,401–500,University of Bari Aldo Moro,Italy,38.8–42.3,16.7,17.1,87.3,36.2,32.2,
2020,401–500,Bond University,Australia,38.8–42.3,21.1,19.6,64.6,35.9,89.2,
2020,401–500,University of Bordeaux,France,38.8–42.3,30.0,22.7,66.8,36.4,58.4,
2020,401–500,Bournemouth University,United Kingdom,38.8–42.3,33.2,18.7,55.5,34.8,79.8,
2020,401–500,Universiti Brunei Darussalam,Brunei Darussalam,38.8–42.3,23.0,19.3,74.4,34.8,85.8,
2020,401–500,Cankaya University,Turkey,38.8–42.3,14.9,11.4,99.7,34.9,43.2,
2020,401–500,Centrale Nantes,France,38.8–42.3,30.4,29.6,48.6,83.2,84.1,
2020,401–500,Central South University,China,38.8–42.3,32.0,33.9,56.0,84.1,26.0,
2020,401–500,Charles University,Czechia,38.8–42.3,32.9,25.9,53.0,34.8,58.7,
2020,401–500,"City, University of London",United Kingdom,38.8–42.3,26.1,27.8,57.7,35.5,94.9,
2020,401–500,"Colorado State University, Fort Collins",United States,38.8–42.3,27.8,25.3,64.1,38.4,38.4,
2020,401–500,Université Côte d'Azur,France,38.8–42.3,30.0,18.3,68.5,40.4,83.2,
2020,401–500,Covenant University,Nigeria,38.8–42.3,27.2,14.7,78.4,43.8,26.2,
2020,401–500,University of Cyprus,Cyprus,38.8–42.3,24.0,24.6,62.3,47.7,81.0,
2020,401–500,Universidad del Desarrollo,Chile,38.8–42.3,13.5,8.8,99.1,36.8,48.1,
2020,401–500,Diego Portales University,Chile,38.8–42.3,14.7,10.5,95.3,34.4,50.4,
2020,401–500,Drexel University,United States,38.8–42.3,35.8,20.4,64.7,41.5,50.3,
2020,401–500,University of Eastern Finland,Finland,38.8–42.3,24.7,27.9,70.7,39.2,50.2,
2020,401–500,École des Mines de Saint-Étienne,France,38.8–42.3,35.5,11.7,64.3,47.8,68.5,
2020,401–500,Edith Cowan University,Australia,38.8–42.3,18.7,21.9,67.8,39.1,82.9,
2020,401–500,University of Toulouse,France,38.8–42.3,28.5,25.9,60.6,37.0,63.0,
2020,401–500,University of Ferrara,Italy,38.8–42.3,21.0,20.2,75.0,40.3,45.5,
2020,401–500,Free University of Bozen-Bolzano,Italy,38.8–42.3,20.6,13.1,77.9,35.4,76.4,
2020,401–500,Fujita Health University,Japan,38.8–42.3,24.5,9.7,91.1,36.8,18.6,
2020,401–500,University of Genoa,Italy,38.8–42.3,32.1,23.1,63.8,42.9,43.9,
2020,401–500,University of Georgia (USA),United States,38.8–42.3,34.9,35.8,55.8,37.2,46.0,
2020,401–500,Georgia State University,United States,38.8–42.3,33.9,27.2,62.9,35.4,41.9,
2020,401–500,Gwangju Institute of Science and Technology (GIST),South Korea,38.8–42.3,40.0,39.3,39.3,57.0,33.9,
2020,401–500,Harbin Institute of Technology,China,38.8–42.3,39.5,36.8,44.0,99.3,36.7,
2020,401–500,Hokkaido University,Japan,38.8–42.3,45.7,40.1,30.0,58.7,39.2,
2020,401–500,Hong Kong Baptist University,Hong Kong,38.8–42.3,27.9,22.0,58.1,38.4,97.6,
2020,401–500,University of Houston,United States,38.8–42.3,33.6,25.9,58.0,36.8,42.5,
2020,401–500,Hunan University,China,38.8–42.3,23.6,24.1,74.9,52.6,22.4,
2020,401–500,Indian Institute of Technology Bombay,India,38.8–42.3,44.7,39.6,34.9,80.3,21.0,
2020,401–500,Indian Institute of Technology Delhi,India,38.8–42.3,48.5,27.9,49.0,73.9,17.6,
2020,401–500,Indian Institute of Technology Kharagpur,India,38.8–42.3,41.3,38.9,39.0,91.9,18.8,
2020,401–500,University of Innsbruck,Austria,38.8–42.3,27.6,21.8,62.0,43.1,97.4,
2020,401–500,ITMO University,Russian Federation,38.8–42.3,30.6,28.0,49.8,84.6,62.1,
2020,401–500,University of Kansas,United States,38.8–42.3,36.9,22.6,68.3,43.5,35.4,
2020,401–500,University of Kentucky,United States,38.8–42.3,37.0,24.9,55.5,38.4,38.0,
2020,401–500,University of KwaZulu-Natal,South Africa,38.8–42.3,25.4,28.7,70.1,36.8,55.0,
2020,401–500,Kyushu University,Japan,38.8–42.3,44.2,39.2,34.3,75.3,38.8,
2020,401–500,Leibniz University Hannover,Germany,38.8–42.3,36.8,29.9,46.1,52.3,48.6,
2020,401–500,Linköping University,Sweden,38.8–42.3,22.7,23.6,75.4,48.1,59.3,
2020,401–500,Liverpool John Moores University,United Kingdom,38.8–42.3,17.7,17.5,78.2,34.9,71.8,
2020,401–500,Mansoura University,Egypt,38.8–42.3,19.1,9.2,88.1,39.6,44.3,
2020,401–500,Middlesex University,United Kingdom,38.8–42.3,19.4,17.3,74.2,34.6,88.3,
2020,401–500,University of Milan-Bicocca,Italy,38.8–42.3,23.7,20.2,80.7,39.1,44.3,
2020,401–500,University of Missouri-St Louis,United States,38.8–42.3,30.0,24.7,70.3,40.4,40.6,
2020,401–500,Mizzou - University of Missouri,United States,38.8–42.3,34.9,24.2,65.7,35.5,39.9,
2020,401–500,University of Modena and Reggio Emilia,Italy,38.8–42.3,32.1,19.7,69.3,43.5,39.2,
2020,401–500,Murdoch University,Australia,38.8–42.3,18.5,24.9,61.9,51.0,90.8,
2020,401–500,National Research Nuclear University MEPhI,Russian Federation,38.8–42.3,37.5,36.1,33.6,100.0,63.7,
2020,401–500,University of Nebraska-Lincoln,United States,38.8–42.3,30.1,28.0,63.2,38.6,56.7,
2020,401–500,New Mexico Institute of Mining and Technology,United States,38.8–42.3,22.3,14.6,70.6,78.1,62.9,
2020,401–500,Norwegian University of Science and Technology,Norway,38.8–42.3,26.2,28.3,64.3,38.5,62.2,
2020,401–500,Oklahoma State University,United States,38.8–42.3,24.1,21.5,71.1,36.9,44.3,
2020,401–500,University of Pavia,Italy,38.8–42.3,24.6,25.7,65.5,55.5,47.0,
2020,401–500,University of Peradeniya,Sri Lanka,38.8–42.3,16.5,7.6,100.0,35.4,43.3,
2020,401–500,University of the Philippines,Philippines,38.8–42.3,24.1,17.2,86.9,39.4,37.9,
2020,401–500,Polytechnic University of Bari,Italy,38.8–42.3,17.3,22.1,84.1,37.1,30.9,
2020,401–500,Pontificia Universidad Javeriana,Colombia,38.8–42.3,15.3,8.9,98.6,34.8,44.6,
2020,401–500,University of Porto,Portugal,38.8–42.3,27.4,27.9,62.1,38.7,53.9,
2020,401–500,University of Portsmouth,United Kingdom,38.8–42.3,17.8,16.2,71.0,34.9,87.7,
2020,401–500,Qatar University,Qatar,38.8–42.3,19.6,27.2,64.7,49.3,99.6,
2020,401–500,Quaid-i-Azam University,Pakistan,38.8–42.3,20.5,18.6,81.5,34.4,45.5,
2020,401–500,Rensselaer Polytechnic Institute,United States,38.8–42.3,30.0,28.7,58.9,67.0,52.1,
2020,401–500,Royal Veterinary College,United Kingdom,38.8–42.3,27.2,18.3,69.1,43.5,86.6,
2020,401–500,Sabancı University,Turkey,38.8–42.3,27.8,35.3,55.8,65.4,52.0,
2020,401–500,University of St Gallen,Switzerland,38.8–42.3,30.6,19.6,59.0,43.4,95.7,
2020,401–500,University of Saskatchewan,Canada,38.8–42.3,35.9,26.9,48.1,59.2,72.6,
2020,401–500,Sciences Po,France,38.8–42.3,29.8,27.0,56.8,38.2,76.0,
2020,401–500,Sejong University,South Korea,38.8–42.3,23.4,20.8,75.4,40.0,42.6,
2020,401–500,Semmelweis University,Hungary,38.8–42.3,26.2,12.3,74.0,36.2,75.0,
2020,401–500,University of Siena,Italy,38.8–42.3,37.9,21.6,67.6,37.5,43.1,
2020,401–500,SOAS University of London,United Kingdom,38.8–42.3,41.9,37.7,31.2,34.4,79.5,
2020,401–500,University of South Carolina-Columbia,United States,38.8–42.3,33.2,25.5,63.7,36.2,43.2,
2020,401–500,University of Strasbourg,France,38.8–42.3,28.7,21.1,62.3,37.7,71.9,
2020,401–500,University of Strathclyde,United Kingdom,38.8–42.3,28.3,31.6,51.9,43.6,86.2,
2020,401–500,Technion Israel Institute of Technology,Israel,38.8–42.3,32.4,31.5,56.8,36.5,63.7,
2020,401–500,Teikyo University,Japan,38.8–42.3,14.8,10.8,95.9,36.5,19.2,
2020,401–500,The University of Texas at San Antonio,United States,38.8–42.3,18.1,21.1,78.0,36.2,36.4,
2020,401–500,Tokyo Medical and Dental University (TMDU),Japan,38.8–42.3,45.2,24.2,58.1,63.1,27.1,
2020,401–500,Tongji University,China,38.8–42.3,35.5,43.6,34.6,98.2,56.0,
2020,401–500,University of Trieste,Italy,38.8–42.3,30.1,22.7,66.9,37.7,47.8,
2020,401–500,University of Tsukuba,Japan,38.8–42.3,43.3,37.2,34.4,44.6,44.3,
2020,401–500,The University of Tulsa,United States,38.8–42.3,33.5,16.2,68.9,50.5,39.6,
2020,401–500,University of Turin,Italy,38.8–42.3,22.6,27.3,75.3,45.4,44.3,
2020,401–500,UiT The Arctic University of Norway,Norway,38.8–42.3,21.5,18.0,80.0,36.0,64.5,
2020,401–500,University of Urbino Carlo Bo,Italy,38.8–42.3,17.1,14.6,88.4,37.4,49.8,
2020,401–500,University of Valencia,Spain,38.8–42.3,24.6,20.8,70.8,37.0,47.0,
2020,401–500,Verona University,Italy,38.8–42.3,31.5,20.3,63.7,42.4,41.2,
2020,401–500,University of Victoria,Canada,38.8–42.3,23.6,15.9,70.1,44.9,87.2,
2020,401–500,Yasouj University,Iran,38.8–42.3,15.1,15.5,91.8,35.7,15.6,
2020,401–500,York University,Canada,38.8–42.3,28.2,37.6,50.7,45.4,75.0,
2020,501–600,University of Alabama in Huntsville,United States,35.3–38.7,22.2,22.4,58.1,68.4,44.9,
2020,501–600,Amirkabir University of Technology,Iran,35.3–38.7,34.2,31.8,43.2,76.5,21.9,
2020,501–600,University of L’Aquila,Italy,35.3–38.7,30.8,18.7,65.4,41.4,32.3,
2020,501–600,Aston University,United Kingdom,35.3–38.7,21.0,24.2,55.1,37.1,92.4,
2020,501–600,Universidad Autónoma de Chile,Chile,35.3–38.7,12.3,8.9,81.6,34.4,50.7,
2020,501–600,Bar-Ilan University,Israel,35.3–38.7,29.9,36.5,44.2,46.6,52.9,
2020,501–600,Beihang University,China,35.3–38.7,30.4,34.2,38.1,98.2,28.7,
2020,501–600,Bilkent University,Turkey,35.3–38.7,24.5,24.7,53.1,55.1,62.8,
2020,501–600,Université Bourgogne Franche-Comté (UBFC),France,35.3–38.7,23.2,13.8,71.1,38.6,52.3,
2020,501–600,University of Brescia,Italy,35.3–38.7,15.4,17.0,71.2,38.1,43.1,
2020,501–600,University of Campinas,Brazil,35.3–38.7,44.6,38.0,34.8,44.8,30.6,
2020,501–600,Carleton University,Canada,35.3–38.7,20.2,27.2,57.1,36.1,69.0,
2020,501–600,University of Catania,Italy,35.3–38.7,33.1,17.7,67.6,36.9,29.8,
2020,501–600,Università Cattolica del Sacro Cuore,Italy,35.3–38.7,18.4,20.9,72.6,44.8,45.3,
2020,501–600,CentraleSupélec,France,35.3–38.7,29.4,21.1,48.9,60.9,81.8,
2020,501–600,Charles Darwin University,Australia,35.3–38.7,19.9,24.3,51.4,45.2,81.1,
2020,501–600,Institute of Chemical Technology,India,35.3–38.7,38.3,24.1,47.1,77.4,14.4,
2020,501–600,"China Medical University, Taiwan",Taiwan,35.3–38.7,25.8,32.4,45.9,87.7,31.4,
2020,501–600,Chung-Ang University,South Korea,35.3–38.7,37.9,37.0,25.2,64.6,49.7,
2020,501–600,Claude Bernard University Lyon 1,France,35.3–38.7,26.0,24.0,58.0,38.6,56.7,
2020,501–600,Complutense University of Madrid,Spain,35.3–38.7,35.4,28.9,47.2,36.1,44.0,
2020,501–600,East China Normal University,China,35.3–38.7,30.5,23.5,50.5,50.6,58.4,
2020,501–600,Florida International University,United States,35.3–38.7,30.4,22.6,62.3,38.0,39.7,
2020,501–600,University of Graz,Austria,35.3–38.7,22.9,18.3,56.1,35.8,76.0,
2020,501–600,Graz University of Technology,Austria,35.3–38.7,30.5,17.5,50.1,71.5,78.2,
2020,501–600,University of Greifswald,Germany,35.3–38.7,30.0,22.4,60.2,39.1,47.0,
2020,501–600,University of Guelph,Canada,35.3–38.7,26.2,29.4,47.4,48.6,57.7,
2020,501–600,Hacettepe University,Turkey,35.3–38.7,28.4,13.1,70.5,37.5,25.0,
2020,501–600,University of Haifa,Israel,35.3–38.7,26.7,31.9,52.8,36.3,35.9,
2020,501–600,Hamburg University of Technology,Germany,35.3–38.7,36.2,23.9,42.5,79.1,52.7,
2020,501–600,University of Hull,United Kingdom,35.3–38.7,22.3,23.0,56.1,36.3,76.5,
2020,501–600,University of Ibadan,Nigeria,35.3–38.7,23.4,12.1,77.6,41.4,37.1,
2020,501–600,University of Idaho,United States,35.3–38.7,33.3,21.1,53.4,36.2,45.9,
2020,501–600,Indian Institute of Technology Gandhinagar,India,35.3–38.7,21.1,11.5,76.0,45.1,28.0,
2020,501–600,Indian Institute of Technology Roorkee,India,35.3–38.7,38.9,28.2,46.6,72.5,16.5,
2020,501–600,University of Insubria,Italy,35.3–38.7,18.5,19.5,72.1,36.6,40.2,
2020,501–600,University of Jyväskylä,Finland,35.3–38.7,26.7,30.8,54.3,35.8,50.7,
2020,501–600,Kansai Medical University,Japan,35.3–38.7,32.3,8.7,70.0,35.6,17.7,
2020,501–600,University of Kashan,Iran,35.3–38.7,19.6,18.2,75.2,35.6,18.7,
2020,501–600,Keele University,United Kingdom,35.3–38.7,20.3,22.4,64.1,35.5,73.8,
2020,501–600,King Fahd University of Petroleum and Minerals,Saudi Arabia,35.3–38.7,27.2,15.9,51.7,64.4,78.7,
2020,501–600,King Saud University,Saudi Arabia,35.3–38.7,24.6,25.8,49.6,83.4,80.3,
2020,501–600,King Saud bin Abdulaziz University for Health Sciences,Saudi Arabia,35.3–38.7,29.9,7.7,67.1,35.8,68.5,
2020,501–600,Koç University,Turkey,35.3–38.7,26.9,34.4,49.2,60.2,49.7,
2020,501–600,LUT University,Finland,35.3–38.7,28.3,30.1,43.1,53.8,61.5,
2020,501–600,University of Limerick,Ireland,35.3–38.7,20.1,23.5,54.6,39.2,83.7,
2020,501–600,Lincoln University (New Zealand),New Zealand,35.3–38.7,24.4,19.9,47.9,51.5,94.2,
2020,501–600,University of Lisbon,Portugal,35.3–38.7,25.2,29.8,52.7,39.2,53.8,
2020,501–600,Louisiana State University,United States,35.3–38.7,34.5,26.3,55.3,35.4,35.5,
2020,501–600,Marche Polytechnic University,Italy,35.3–38.7,22.1,18.9,65.8,40.8,31.2,
2020,501–600,Mashhad University of Medical Sciences,Iran,35.3–38.7,28.1,12.3,73.0,34.5,19.9,
2020,501–600,Massey University,New Zealand,35.3–38.7,22.9,18.9,49.1,41.5,92.8,
2020,501–600,Memorial University of Newfoundland,Canada,35.3–38.7,20.5,19.9,57.7,61.0,74.1,
2020,501–600,Missouri University of Science and Technology,United States,35.3–38.7,24.2,24.6,59.2,52.9,66.0,
2020,501–600,National and Kapodistrian University of Athens,Greece,35.3–38.7,21.8,15.0,72.9,55.4,52.0,
2020,501–600,National Chiao Tung University,Taiwan,35.3–38.7,35.8,43.3,25.6,87.0,35.9,
2020,501–600,National Taiwan University of Science and Technology (Taiwan Tech),Taiwan,35.3–38.7,29.7,41.8,39.5,62.2,40.0,
2020,501–600,National Yang-Ming University,Taiwan,35.3–38.7,38.7,18.8,60.0,38.1,21.5,
2020,501–600,University of Nebraska Medical Center,United States,35.3–38.7,35.8,12.1,57.5,38.1,43.5,
2020,501–600,University of Neuchâtel,Switzerland,35.3–38.7,23.7,29.3,48.3,37.2,90.4,
2020,501–600,New Jersey Institute of Technology,United States,35.3–38.7,21.3,19.2,58.2,36.7,76.8,
2020,501–600,Northern Arizona University,United States,35.3–38.7,20.2,14.7,82.3,35.1,31.5,
2020,501–600,North-West University,South Africa,35.3–38.7,20.1,17.1,69.9,41.1,43.3,
2020,501–600,Norwegian University of Life Sciences,Norway,35.3–38.7,26.5,10.5,66.2,39.9,78.4,
2020,501–600,Novosibirsk State University,Russian Federation,35.3–38.7,42.8,31.9,30.3,35.7,43.8,
2020,501–600,The Open University,United Kingdom,35.3–38.7,18.2,16.1,66.5,34.8,57.0,
2020,501–600,Open University of Catalonia,Spain,35.3–38.7,16.5,14.2,74.2,35.8,40.2,
2020,501–600,Universidad Peruana Cayetano Heredia,Peru,35.3–38.7,17.0,11.3,83.1,34.7,46.4,
2020,501–600,Peter the Great St Petersburg Polytechnic University,Russian Federation,35.3–38.7,26.2,15.9,61.8,71.2,52.6,
2020,501–600,University of Plymouth,United Kingdom,35.3–38.7,20.3,19.3,67.5,35.0,70.3,
2020,501–600,Polytechnic University of Turin,Italy,35.3–38.7,26.2,25.4,55.3,50.8,46.5,
2020,501–600,Pontificia Universidad Católica de Chile,Chile,35.3–38.7,24.2,28.3,48.6,64.5,57.1,
2020,501–600,Renmin University of China,China,35.3–38.7,42.5,21.2,47.4,43.9,42.5,
2020,501–600,University of Rhode Island,United States,35.3–38.7,23.9,17.7,66.0,34.4,35.4,
2020,501–600,University of Rome II – Tor Vergata,Italy,35.3–38.7,23.2,17.8,67.1,37.2,51.3,
2020,501–600,University of Rome III,Italy,35.3–38.7,23.4,22.7,61.2,40.4,41.4,
2020,501–600,Rovira i Virgili University,Spain,35.3–38.7,23.7,21.0,67.6,36.6,51.1,
2020,501–600,San Diego State University,United States,35.3–38.7,23.7,24.4,62.0,35.1,33.9,
2020,501–600,Sharif University of Technology,Iran,35.3–38.7,28.9,36.7,41.0,99.8,23.7,
